"Source", "Source ID", "Type", "Category", "Name", "Threadcount" 
"House of Tartan", "5136", "STA R", "District", "Teviotdale", "K=101010BLACK;T=604000BROWN;CW=FCFCFCCLEAR;DB=202060DARK BLUE;DG=003820DARK GREEN;RB=1C0070ROYAL BLUE;YT=D8B000TAN YELLOW;W=E0E0E0WHITE;G=006818GREEN;B=2C2C80BLUE;BL=1474B4BALMORAL BLUE K10BL6T8YT2B26T26G58W4G58T26B26YT2T8BL6"
"House of Tartan", "852", "STA P", "District", "Texas Bluebonnet", "B=2C2C80BLUE;G=006818GREEN;LB=2888C4LIGHT BLUE;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW; G/16R4B32W4R4W4LB32W4LB32W4Y/4"
"House of Tartan", "1256", "STA P", "Dress", "Thain", "K=101010BLACK;W=E0E0E0WHITE;Y=E8C000YELLOW; K/28W2K4W4K4W2K28W2K4W4Y4W2Y/44"
"House of Tartan", "10655", "STA P", "Corporate", "Thistle and Kudzu Scottish Socie", "DG=006400DARK GREEN;LG=86C87CLIGHT GREEN;P=AA00FFPURPLE;W=FFFFFFWHITE P/12LG30DG30W/4"
"House of Tartan", "5763", "STA P", "Family", "Thomas Welsh", " G4R48B4G24W2K4R4.PG4R48B4G24B2K4R4"
"House of Tartan", "2416", "STA R", "Corporate", "Thomas Blake Glover", "B=2C2C80BLUE;LT=A08858LIGHT BROWN;WR=680028WINE RED; B8WR32LT12WR32LT12WR32B16WR12B8WR32B4LT2B4WR32B8WR12B16WR32LT12WR32LT12WR32"
"House of Tartan", "6990", "STA R", "Personal", "Thomas Jean Marc", "LB=2888C4LIGHT BLUE;R=C80000RED;K=101010BLACK;Y=E8C000YELLOW;NB=003C64NAVY BLUE; LB144R32K10Y4NB32Y4K10R32"
"House of Tartan", "2421", "STA P", "Clan", "Thompson Camel", "K=101010BLACK;LT=A08858LIGHT BROWN;R=C80000RED;W=E0E0E0WHITE; W/4K20W20K10LT40R/4"
"House of Tartan", "1611", "STA P", "Family", "Thompson Grey", "K=101010BLACK;N=888888GREY;R=C80000RED;W=E0E0E0WHITE; R/4K20W20K10N40R/4"
"House of Tartan", "16111", "STA P", "Small", "Thompson Grey", "K=101010BLACK;N=888888GREY;R=C80000RED;W=E0E0E0WHITE; R/4K20W20K10N40R/4"
"House of Tartan", "2093", "STA P", "Family", "Thompson Hunting", "A=5C8CA8AZURE;K=101010BLACK;T=604000BROWN;G=006818GREEN; A/8T56G12A24K24A/6"
"House of Tartan", "1443", "STA P", "Trade", "Thompson Navy", "T=604000BROWN;SCR=A00048CRIMSON;DB=202060DARK BLUE;W=E0E0E0WHITE; SCR/6DB30W26T12DB4T4SCR/4"
"House of Tartan", "286", "STA P", "Personal", "Thompson's Fancy", "A=5C8CA8AZURE;K=101010BLACK;B=2C2C80BLUE;T=604000BROWN;R=C80000RED; A/6K24A24B12T48R/12"
"House of Tartan", "2094", "STA P", "Family", "Thomson Dress", "A=5C8CA8AZURE;K=101010BLACK;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW; R/8A56K12W24K24Y/6"
"House of Tartan", "231", "STA P", "Personal", "Thomson Lord.. (Hunting)", "A=5C8CA8AZURE;K=101010BLACK;T=604000BROWN;G=006818GREEN; A/6K24A24G12T56A/8"
"House of Tartan", "6862", "STA R", "Corporate", "Thorntons Law", "W=E0E0E0WHITE;SR=C80030RED;BG=00AC94TEAL;RB=1C0070ROYAL BLUE; W2SR10BG20RB20"
"House of Tartan", "7526", "STA P", "District", "Thousand Islands", "LB=2888C4LIGHT BLUE;W=E0E0E0WHITE;O=D87C00ORANGE;K=101010BLACK;R=C80000RED;G=006818GREEN;FB=74846CFADED BLUE;B=2C2C80BLUE; B/40LB16O10K12LB8R6LB6FB60R4LB/6"
"House of Tartan", "10682", "STA P", "Corporate", "TIlted Kilt", "R=FF0000RED; K=101010BLACK; W=FFFFFFWHITE; G=006400GREEN; Y=FFE600YELLOW; B=0000CDBLUE; R/66B2K11Y4K2W4K11G2R8K2R8W/2"
"House of Tartan", "1002", "STA P", "Corporate", "Timespan (MacKay)", "K=101010BLACK;G=006818GREEN;N=888888GREY;R=C80000RED; G/36R6K36R6N/36"
"House of Tartan", "2249", "STA P", "County", "Tipperary Irish", "LUT=84581839 BROWN;K=000000BLACK;DG=043828BOTTLE;SCR=A00028SCARLETT;ST=886044DESERT; SCR/16LUT4SCR16DG24LUT24K16SCR/66"
"House of Tartan", "5107", "STA P", "Family", "Todd", "B=2C2C80BLUE;G=289C18LIGHT GREEN;DP=780078PURPLE;R=C80000RED;W=E0E0E0WHITE; B/56G6DP6G16W6G6W6G6R/6"
"House of Tartan", "2538", "STA R", "Corporate", "Tokyo Bluebells", "K=101010BLACK;B=2C2C80BLUE;W=E0E0E0WHITE;ZZ=808080MISSING COLOUR;OO=1008000ORANGE-BASIC;SB=A8ACE8SKY BLUE;LSB=98C8E8LIGHT SKY;BL=1474B4BALMORAL BLUE;R=C80000RED; BL72R4BL4R4BL4K28BL52W8BL52K28BL4R4BL4R4"
"House of Tartan", "922", "STA P", "Family", "Tooth", "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW; G/4W8B38K28G50R4Y2G/10"
"House of Tartan", "8185", "STA P", "Dress", "Torridon", "WW=E0E0E0WHITE;K=101010BLACK;G=798480;P=BD3776;B=207DA8; K/4W56K8W2K8P32B6P4G4P6B/2"
"House of Tartan", "2344", "STA P", "Family", "Toshach", "DBG=005448DARK BLUE GREEN;DG=003820DARK GREEN;LB=2888C4LIGHT BLUE;R=C80000RED;W=E0E0E0WHITE;G=006818GREEN;B=2C2C80BLUE;BL=1474B4BALMORAL BLUE;LG=289C18LIGHT GREEN; LB/8LG10DBG8LG20W4LG20DBG4LG4DBG40R8DBG8W8DBG8W8DBG40LG4DBG4LG20W4LG20DBG8LG/20"
"House of Tartan", "5099", "STA P", "Personal", "Tough", "DR=8C0000DARK RED;K=000000BLACK;G=004C00DARK GRN;YT=DCBC00YELLOW;DN=646464MEDIUM GREY; DR/4K8G64K8YT2DN/8"
"House of Tartan", "720", "STA P", "Trade", "Trafalger", "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;Y=E8C000YELLOW; G/6B2G16B14K6Y/2"
"House of Tartan", "3093", "STA P", "Weavers", "Traill Clan/Family", "BL=1474B4BALMORAL BLUE;K=101010BLACK;T=604000BROWN;DR=800000DARK RED;G=006818GREEN;Y=E8C000YELLOW; DR/32Y4T14Y4BL48K4G/4"
"House of Tartan", "5846", "STA P", "Personal", "Trevison", "K=101010BLACK;LG=289C18LIGHT GREEN;NB=003C64NAVY BLUE;R=C80000RED;W=E0E0E0WHITE; K/26R4W4LG4K26R12W6NB4W6R12K2R/94"
"House of Tartan", "712", "STA P", "District", "Tulsa", "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED; G/26B16G26R28K6R/28"
"House of Tartan", "10742", "STA P", "Corporate", "Tune Hotels", "R=A50313RED;LR=EE2E24LIGHT RED;DR=962121DARK RED;W=FFFFF0WHITE LR/6R36DR12LR30R8LR6R8LR14W/4"
"House of Tartan", "614", "STA P", "Family", "Tupper. Sir Charles..", "B=2C2C80BLUE;T=604000BROWN;G=006818GREEN;Y=E8C000YELLOW; B/8T14Y6T24G30T10B40T10G8T/4"
"House of Tartan", "1749", "STA P", "Family", "Turnberry Manx Snaefell", "DT=441800DARK BROWN;LT=A08858LIGHT BROWN;W=E0E0E0WHITE; LT/44DT4LT4DT4LT4DT30W34DT/6"
"House of Tartan", "1035", "STA P", "Clan", "Turnbull Dress", "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;Y=E8C000YELLOW; K/14B6G56R56Y/6"
"House of Tartan", "1265", "STA P", "Clan", "Turnbull Hunting", "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;W=E0E0E0WHITE;Y=E8C000YELLOW; K/14Y6G56B56W/6"
"House of Tartan", "1175", "STA P", "District", "Tweedside", "K=101010BLACK;R=C80000RED;W=E0E0E0WHITE; K/36R4K4R10W4R4W4R4K/4"
"House of Tartan", "163", "STA P", "District", "Tweedside Hunting", "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;W=E0E0E0WHITE; B/42G10K10G30W6G10W6G10K/6"
"House of Tartan", "1128", "STA P", "District", "Tyndrum", "K=101010BLACK;T=604000BROWN;N=888888GREY; K/8N8K4T24K16N8K4N4K4N/24"
"House of Tartan", "2351", "STA R", "Corporate", "Tyneside Blue", "DB=202060DARK BLUE;NB=003C64NAVY BLUE;R=C80000RED;W=E0E0E0WHITE;BL=1474B4BALMORAL BLUE;AW=E8CCB8ANC WHITE; BL124DB44W6DB4W4DB6R2DB6W4DB4W6DB44"
"House of Tartan", "593", "STA P", "District", "Tyneside Scottish", "B=2C2C80BLUE;G=006818GREEN;DT=480800UMBER; B/22DT2B2DT2B2DT16G16DT2G16DT16B16DT2B/2"
"House of Tartan", "2264", "STA P", "County", "Tyrone Irish", "DWR=5C0014DARK RUBY;LUT=9C7C28DESERT;VG=005448M GREEN;DW=C4C4A4PUTTY;UT=28200CUMBER; DWR/100LUT12UT14VG4UT4DW4UT4LUT28DWR16UT4DWR18VG/6"
"House of Tartan", "7602", "STA P", "Fashion", "Uist Green", "W=F0E0C8WHITE;R=C80000RED;DG=003820DARK GREEN;G=006818GREEN; W/6DG4W60DG6G54R4G/6"
"House of Tartan", "1196", "STA P", "District", "Ulster Irish", "K=101010BLACK;LT=A08858LIGHT BROWN;R=C80000RED;Y=E8C000YELLOW; K/4R4K4LT58K4Y4K4Y56K4Y/56"
"House of Tartan", "276", "STA P", "Canadian", "Unidentified", "A=5C8CA8AZURE;K=101010BLACK;G=006818GREEN;R=C80000RED;Y=E8C000YELLOW; A/4K8A10R40A10K32G24Y6G14R/8"
"House of Tartan", "351", "STA P", "", "Unidentified Tartan", "K=101010BLACK;B=2C2C80BLUE;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW; B/16K4R14K4B16K4R66W186Y6R6Y6W68R196Y6R6Y6R66K4B16K4R14K4B/16"
"House of Tartan", "463", "STA P", "Artifact", "Unidentified", "G=006818GREEN;P=780078PURPLE;R=C80000RED; P/8R6P52R52G52R/8"
"House of Tartan", "598", "STA P", "", "Unidentified Tartan", "B=2C2C80BLUE;T=604000BROWN;R=C80000RED; B/48T6B48T57R/12"
"House of Tartan", "622", "STA P", "", "Unidentified Tartan", "B=2C2C80BLUE;R=C80000RED;W=E0E0E0WHITE; B/10W24B8W8B8W6B74W6B6R/8"
"House of Tartan", "2144", "STA R", "Unknown", "Unidentified B'gowrie", "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;Y=E8C000YELLOW; G60Y4G10Y4G8K30B58R4B58K30G10Y4G8Y4G34"
"House of Tartan", "2018", "STA R", "Artifact", "Unidentified Fragment", "B=2C2C80BLUE;T=604000BROWN;G=006818GREEN;LB=2888C4LIGHT BLUE; B6T4LB2T4B6T8G20T6B4T8G4T6B15G20T8"
"House of Tartan", "2098", "STA W", "Corporate", "United Distillers", "B=2C2C80BLUE;T=604000BROWN;DG=003820DARK GREEN;G=006818GREEN;LB=2888C4LIGHT BLUE;R=C80000RED;WR=680028WINE RED;Y=E8C000YELLOW; LB4WR24T2DG24T24Y4T24DG24T2WR24.LB4B24LB2DG24G24R4G24LB2B24"
"House of Tartan", "7336", "STA P", "Fashion", "United Scots American (Fashion)", "P=542470PURPLE;NB=002C4CNAVY BLUE;B=243C6CBLUE;R=9C0000RED;W=FCF8ECWHITE; P/6NB24B4NB4B22P4B22R4B4R20W/6"
"House of Tartan", "2097", "STA P", "Corporate", "United Services Planning Assoc", "B=2C2C80BLUE;DB=202060DARK BLUE;DG=003820DARK GREEN;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW; B/8DG4W4DG8DB20R4DB24Y/6"
"House of Tartan", "2126", "STA P", "sett", "United States Trade", "B=2C2C80BLUE;NB=003C64NAVY BLUE;DW=B8B8B8OFF WHITE;R=C80000RED; B/7NB5DW6NB5R7NB2B2NB70DW/2"
"House of Tartan", "136", "STA P", "International", "Universal Ancient", "A=5C8CA8AZURE;T=604000BROWN;G=006818GREEN;LG=289C18LIGHT GREEN; A/24G4A4G4A4T16LG16T/2"
"House of Tartan", "7516", "STA P", "Corporate", "University of Edinburgh", "W=E0E0E0WHITE;WR=780028WINE RED;B=484C68BLUE;K=101010BLACK; W/4K5W4B110K22WR26K/8"
"House of Tartan", "1340", "STA P", "", "Unnamed No 1 Tartan", "A=5C8CA8AZURE;K=101010BLACK;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW; R/16A14K16Y4K2W4K2G38K2R16A6R/16"
"House of Tartan", "1326", "STA P", "", "Unnamed No 14 Tartan", "A=5C8CA8AZURE;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW; R/22A6B10Y4R4W4G22B8Y/3"
"House of Tartan", "805", "STA P", "Artifact", "Unnamed No 38", "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;XR=C80000RED;W=E0E0E0WHITE;DY=E8C000YELLOW; G/164K4G4K4G4K16B56K2W12K2B56K2DY12K2G64K4XR10K4G30W/12"
"House of Tartan", "1257", "STA P", "", "Unnamed No 5 Tartan", "K=101010BLACK;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW; K/20Y4G22R22W2R2W2K/18"
"House of Tartan", "1317", "STA P", "", "Unnamed No 57 Tartan", "A=5C8CA8AZURE;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW; R/8A8B16Y2G24R12B4R12W2R/12"
"House of Tartan", "806", "STA P", "Clan", "Urquhart", "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE; G/2K2G16K16B16R2B16K16G2K2G2K2G6W/2"
"House of Tartan", "774", "STA P", "Clan", "Urquhart", "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED; G/2K2G16K16B16R2B16K16G2K2G2K2G/16"
"House of Tartan", "1086", "STA P", "Clan", "Urquhart Broad Red", "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED; K/6G40K40B6K6B6K6B22R/18"
"House of Tartan", "623", "STA P", "Clan", "Urquhart White Line", "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE; B/4W2B24K3B3K3B8K24G48K3G3R/2"
"House of Tartan", "2437", "STA P", "Military", "US Air Force Reserve Pipe Band", "K=101010BLACK;DR=880000DARK RED;FSB=2474E8FS BLUE;DY=E8C000GOLD;RB=1C0070ROYAL BLUE;AL=48A4C0ANDERSON BLUE;RY=BC8C00DARK GOLD AL/30RB4RB6AL68RB16DR6K40RY6RB/88"
"House of Tartan", "6307", "STA P", "Regimental", "US Army", "Y=E8C000GOLD;G=006818GREEN;K=101010BLACK;KT=8C7038KHAKI;DG=003820DARK GREEN;NB=003C64NAVY BLUE; NB/24K34KT8DG102Y6G/8"
"House of Tartan", "549", "STA P", "Regimental", "US Forces (Thurso)", "K=101010BLACK;DB=202060DARK BLUE;LB=2888C4LIGHT BLUE;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW; DB/70R4K32Y4LB50W4LB/12"
"House of Tartan", "2702", "STA P", "District", "Utah State American", "DR=880000DARK RED;G=006818GREEN;DW=C0C0C0LIGHT GRAY;RB=1C0070ROYAL BLUE;HG=285800HUNTING GREEN;DG=003820DARK GREEN;W=E0E0E0WHITE; W/6RB18DR18RB12DR18DG54DR18W/12"
"House of Tartan", "2124", "STA P", "District", "Valdres Kvam and Vang", "K=101010BLACK;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE; K/4W1R4K2G2R3K2K20R2K2R/2"
"House of Tartan", "148", "STA P", "Canadian", "Valley of the Green (The )", "A=5C8CA8AZURE;DG=003820DARK GREEN;G=006818GREEN;LG=289C18LIGHT GREEN; A/4LG6G16A16G16DG52A/8"
"House of Tartan", "6717", "STA P", "Loo", "Van", "LB=2888C4LIGHT BLUE;P=780078PURPLE;B=2C2C80BLUE;K=101010BLACK; LB/10P6B60LB10K50B60LB/10"
"House of Tartan", "2208", "STA P", "Family", "Vance (Family Association) Corporate", "LB=2888C4LIGHT BLUE;G=006818GREEN;DR=880000DARK RED;MY=D09800M YELLOW;K=101010BLACK;LN=C0C0C0LIGHT GRAY;SB=A8ACE8SKY BLUE;PH=6C0070HEATHER;LG=289C18LIGHT GREEN; K/12B8G52W8B96R/16"
"House of Tartan", "2083", "STA P", "Commemorative", "Vancouver Centennial", "B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW; R/2B52W24G48Y4G/8"
"House of Tartan", "9113", "STA P", "Commemorative", "Varrie", "LB=2888C4LIGHT BLUE;B=2C2C80BLUE;W=E0E0E0WHITE;Y=E8C000YELLOW; LB/180B20W20Y/20"
"House of Tartan", "10113", "STA P", "Name", "Varrie", "LB=2888C4LIGHT BLUE;B=2C2C80BLUE;W=E0E0E0WHITE;Y=E8C000YELLOW; LB/220B20W20Y/20"
"House of Tartan", "6168", "STA P", "Name", "Vaughan (Welsh Name) Welsh", "AG=00643CANC GREEN;DY=E8C000GOLD;K=101010BLACK;WW=FCFCFCWILSON WHITE;AY=D0B414ANC YELLOW;GO=D0B414GOLD ORANGE; K4WW6K23WW2K3AY17K2AY4K2AY17K3AG17K20WW6AY4WW6K20AG17K3AY17K2AY4K2AY17K3WW2K23WW6K4.WW2K3AY30K2AY4K2AY30K3AG30K35WW2"
"House of Tartan", "10730", "STA P", "Corporate", "VeMMA", "DO=FF4000ORANGE;LN=ADADADLIGHT SILVER;O=FF9F80CORAL;K=101010BLACK;DN=6B747BDARK SILVER LN/2DO8LN2K4DN8K4LN6O14LN4DO/48"
"House of Tartan", "2261", "STA P", "USA", "Vermont District", "G=146400FOREST GREEN;DB=000050MOD BLUE;MY=C89800DARKER YELLOW;DW=C8C8C8WHITE;DG=1C3804DARK GRN;R=C80000RED;HG=285800HUNTING GREEN; G/4DW4G24DB20HG24R4HG4MY/4"
"House of Tartan", "1677", "STA W", "Artifact", "Victoria Highland Dress", "K=101010BLACK;G=006818GREEN;R=C80000RED;RB=1C0070ROYAL BLUE;W=E0E0E0WHITE;Y=E8C000YELLOW; R10W46RB10W10K14Y6K6W4K6G32R16G6R12W6R12G6R16G32K6W4K6Y6K14W10RB10W46.R8G2W38RB8W8RB2K10Y6K4RB2W8G30R12G6R10G2W6G2R10G6R12G30W8RB2K4Y6K10RB2W8RB8W38G2"
"House of Tartan", "2192", "STA P", "Canadian", "Ville de Beauport District", "G=006818GREEN;B=2C2C80BLUE;R=C80000BASIC RED;Y=E8C000YELLOW;LN=888888GREY;K=101010BLACK; K/8LN2K4Y14K2Y14R20K2LN24K2B24K2G/32"
"House of Tartan", "1479", "STA P", "Family", "Vipont", "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;LV=C49CD8LGT VIOLET;R=C80000RED;W=E0E0E0WHITE; R/8G28K6LV6G24B72W/8"
"House of Tartan", "7504", "STA R", "Fashion", "Volkswagen Orange", "O=D87C00ORANGE;K=101010BLACK;LG=289C18LIGHT GREEN; K18O18LG18O18K60O156"
"House of Tartan", "373", "STA P", "Family", "Vosko", "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;Y=E8C000YELLOW; B/50K24Y8K18R12K18Y8K24G/50"
"House of Tartan", "1691", "STA P", "Family", "Waggrall", "A=5C8CA8AZURE;G=006818GREEN;LG=289C18LIGHT GREEN;P=780078PURPLE;R=C80000RED;LR=D05054ROSE;W=E0E0E0WHITE;Y=E8C000YELLOW; LR/8W2R22LR4W4P22A8W4A8P22W4LG8Y8W2P10W2Y8LG8W4G20LG8W4LG8G20W4A4P12W2P12A4W4LR4R22W2LR8W/2"
"House of Tartan", "2068", "STA P", "Family", "Walker", "MR=880022CRIMSON;DG=003820DARK GREEN;DY=E8C000GOLD;NB=003C64NAVY BLUE; DG/2MR6DG7MR28NB7MR4NB3MR4NB15MR7NB2DY/4"
"House of Tartan", "2070", "STA P", "Family", "Walker Dress", "CR=A00048CRIMSON;DY=E8C000GOLD;NB=003C64NAVY BLUE;W=E0E0E0WHITE; CR/2W6CR7W28NB7CR3NB3CR3NB15CR7NB2DY/4"
"House of Tartan", "1208", "STA P", "Clan", "Wallace", "K=101010BLACK;R=C80000RED;Y=E8C000YELLOW; K/6R48K48Y/6"
"House of Tartan", "46", "STA P", "Clan", "Wallace Blue", "A=5C8CA8AZURE;B=2C2C80BLUE;G=006818GREEN;W=E0E0E0WHITE; A/4B58A24G58W/4"
"House of Tartan", "6569", "STA P", "Dress", "Wallace Blue", "WW=E0E0E0WHITE;LB=2888C4LIGHT BLUE;B=2C2C80BLUE;G=006818GREEN; LB/6B54LB24W54G/6"
"House of Tartan", "2212", "STA R", "Fashion", "Wallace Green Dress", "LT=A08858LIGHT BROWN;G=006818GREEN;W=E0E0E0WHITE; LT4W48G48W4G48W48"
"House of Tartan", "1101", "STA P", "Clan", "Wallace Hunting", "K=101010BLACK;G=006818GREEN;Y=E8C000YELLOW; K/8G66K66Y/8"
"House of Tartan", "8186", "STA P", "Dress", "Wallace Red", "WW=E0E0E0WHITE;K=101010BLACK;LB=2888C4LIGHT BLUE;R=C80000RED; K/6R58K22W58LB/6"
"House of Tartan", "6600", "STA P", "Clan", "Wardlaw", "B=2C2C80BLUE;K=101010BLACK;G=006818GREEN;P=780078PURPLE;R=C80000RED; R/6B36K6G24R4B4P4K6P60K/8"
"House of Tartan", "2148", "STA P", "District", "Washington", "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;LB=2888C4LIGHT BLUE;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW; W/6R8B26G74LB6K6Y/4"
"House of Tartan", "2255", "STA P", "County", "Waterford Irish", "DT=6030301928 BROWN;DY=E4B448AM MUSTARD;DG=043828BOTTLE;AG=006840FS GREEN;PB=003860PACIFIC;SCR=A00028SCARLETT;YY=E4E068AM YELLOW; DG/84DY4AG32PB14DT32SCR/10"
"House of Tartan", "6169", "STA P", "Name", "Watkins Welsh", "A=5C8CA8AZURE;M=901C38MARROON;BL=0C446CBALMORAL BLUE;B=2C2C80BLUE;LG=289C18LIGHT GREEN;AG=00643CANC GREEN; LG2AG2B5AG4B10BL15AG10M12AG6LG4AG6M12AG10BL18A2B2BL18B1LG2.LG2AG2BL4AG3BL8A1AG6A1AG6A1BL8M10BL5LG4BL5M10BL8AG17B2A2B2AG17B2LG2B2AG17B2A2B2AG17BL8M10BL5LG4BL5M10BL8A1AG6A1AG6A1BL8AG3BL4AG2"
"House of Tartan", "307", "STA P", "Clan", "Watson", "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;Y=E8C000YELLOW; B/48K4B4R4B4K40G32Y4G4Y/6"
"House of Tartan", "1747", "STA P", "Corporate", "Waverly Check", "T=604000BROWN;DT=441800DARK BROWN;LT=A08858LIGHT BROWN;UT=480800UMBER; LT/4T8UT4T18LT28UT4LT4UT4LT4UT16LT10DT/88"
"House of Tartan", "10732", "STA P", "Commemorative", "Weathered Cyclist", "G=777B57FLAX GREEN;LT=9F8757LIGHT TAN;R=A40000RED;Y=E7BF00YELLOW;W=FFFFFFWHITE; G/64W4G18Y4G24LT42R/2"
"House of Tartan", "327", "STA P", "Clan", "Weir", "A=5C8CA8AZURE;K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;Y=E8C000YELLOW; A/4K2G4K24B56K2Y2K/16"
"House of Tartan", "154", "STA P", "Commemorative", "Wellington or Waterloo", "A=5C8CA8AZURE;K=101010BLACK;G=006818GREEN;R=C80000RED; A/6G12K12A8R2A/2"
"House of Tartan", "2524", "STA P", "Commemorative", "Welsh Assembly", "G=006818GREEN;N=888888GREY;R=C80000RED;W=E0E0E0WHITE; G/10N18G8W10G60R4G8R/4"
"House of Tartan", "1523", "STA P", "District", "Welsh National", "AG=00643CANC GREEN;SCR=A00048CRIMSON;W=E0E0E0WHITE; SCR/8AG4SCR4AG40W/4"
"House of Tartan", "1512", "STA P", "Clan", "Wemyss", "K=101010BLACK;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE; R/8G2R48K8R8K24W2K24R/8"
"House of Tartan", "10012", "STA P", "Personal", "West of Wells", "DG=003820DARK GREEN;K=101010BLACK;DB=1C1C50DARK BLUE;B=2C2C80BLUE;LN=A0A0A0LIGHT GRAY; DG/56K4DB6K22DB6K4DB34B8LN/4"
"House of Tartan", "1130", "STA P", "Regimental", "West Point", "K=101010BLACK;N=888888GREY;Y=E8C000YELLOW; K/78N6K6N6K24N60Y6N/6"
"House of Tartan", "7631", "STA P", "District", "West Virginia State American", "GO=BC8C00DARK GOLD;G=006818GREEN;A=5C8CA8AZURE;B=2C2C80BLUE;K=101010BLACK;W=E0E0E0WHITE;SCR=C8002CSCARLET; GO/8G8B16G16A12SCR54W2K6SCR54G16SCR16B16G8GO/8"
"House of Tartan", "6384", "STA R", "Commemorative", "Westenra of Christchurch NZ", "K=101010BLACK;NB=003C64NAVY BLUE;B=2C2C80BLUE;R=C80000RED;W=E0E0E0WHITE; K40NB8K16B18K16NB28K16R6W6B20K24B20W6R6K16NB28K16B18K16NB8"
"House of Tartan", "7463", "STA P", "Fashion", "Western Isles", "ER=981C70CARMINE;P=A00048CRIMSON;DG=003820DARK GREEN;DB=202060DARK BLUE;K=101010BLACK;CW=FCFCFCCLEAR;B=2C2C80BLUE;HG=005010GREEN;R=C80000RED;W=E0E0E0WHITE;DP=780078PURPLE; HG/18P4DP4HG6DP36HG4K4HG2K38R2DB66W/4"
"House of Tartan", "7523", "STA P", "Corporate", "Westfalia German", "DG=005C30DARK GREEN;W=F8F0E4WHITE;NB=003C64NAVY BLUE;AR=E86000ANC RED; DG/88W36DG12W22NB2AR/8"
"House of Tartan", "7501", "STA P", "Corporate", "Westfalia Dress", "DG=005C30DARK GREEN;W=F8F0E4WHITE;NB=003C64NAVY BLUE;AR=E86000ANC RED; W/88DG36W12DG22NB2AR/8"
"House of Tartan", "6019", "STA R", "Fashion", "Westgate", "K=101010BLACK;OG=5C6428OLIVE GREEN;Y=E8C000YELLOW; Y10OG28K160OG28"
"House of Tartan", "2278", "STA P", "County", "Westmeath Irish", "MY=CC9C10M YELLOW;PG=3C6838P GREEN;FSB=004874PINENEEDLE;DR=8C0020R RED;UT=28200CUMBER;LR=D84C50AM RED*;YY=E4E068AM YELLOW; DR/10FSB10MY4UT6MY4PG72DR12FSB12UT4PG6UT4FSB12DR12PG/22"
"House of Tartan", "5777", "STA R", "Family", "Weston", "K=101010BLACK;W=E0E0E0WHITE;RB=1C0070ROYAL BLUE;P=780078PURPLE;NB=002878NAVY BLUE;DB=202060DARK BLUE;BN=14283CBLUE GREY; NB40RB40P40K40W10K40P40RB40"
"House of Tartan", "7500", "STA P", "Fashion", "Westwood Metropolitan", "B=2C2C80BLUE;K=101010BLACK;Y=E8C000YELLOW;LG=289C18LIGHT GREEN;CLR=E87878CORAL; B/196K196Y2LG20Y2K22Y2K2Y2K2Y2K2Y2K2Y2K2Y2K22B2K2B20K2B2K2CLR14Y2CLR20K20LG/4"
"House of Tartan", "2251", "STA P", "County", "Wexford Irish", "K=000000BLACK;DG=043828BOTTLE;MY=D09000M YELLOW;PG=3C6838P GREEN;WW=E8E8E8PEROX; PG/22DG12PG12WW2DG4WW2PG12DG12PG72K2MY6K2PG10DG/10"
