"ID", "Name", "P-pivot,R-repeat", "Colors", "Threadcount"
430, "Stewart of Appin Hunting Clan Tartan", P, "B=2C2C80BLUE;T=604000BROWN;G=006818GREEN;LB=2888C4LIGHT BLUE;R=C80000RED;", "B8R4B41LB4T11G41R7G4R4G11"
73, "Stewart of Ardshiel Clan Tartan", P, "A=5C8CA8AZURE;G=006818GREEN;NB=003C64NAVY BLUE;R=C80000RED;LR=D05054ROSE;", "A4NB2LR2R12G66R4NB2A2R6NB34R6A2NB2R65NB3LR2R6G14"
802, "Stewart of Athol Clan Tartan", P, "K=101010BLACK;G=006818GREEN;R=C80000RED;", "G44K2G4K2G6K16R40K2R12"
5175, "Stewart of Bute Hunting Clan/Family Tartan", P, "K=101010BLACK;G=006818GREEN;LN=C0C0C0LIGHT GRAY;WR=680028WINE RED", "LN12WR4WR80K32G12K4G8K4G22WR44"
1553, "Stewart of Fingask Clan Tartan", P, "A=5C8CA8AZURE;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW;", "R72G3Y2G26R14B6A6W2"
851, "Stewart of Galloway Clan Tartan", P, "A=5C8CA8AZURE;K=101010BLACK;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW;", "G18R104A26K32Y4K6W8K6G46R30G14Y6"
847, "Stewart of Rothesay Clan Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;", "G4R52B8R4K8R4G16R8K2R2W4"
898, "Stewart of Urrard Clan Tartan", P, "B=2C2C80BLUE;G=006818GREEN;R=C80000RED;", "G12R4G4R36B18R6G6R6B18R6G48R4G4R8"
319, "Stewart Old.. Clan Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;", "B24K2G4K2G4K2B24R4K24R2K24R4G24K2B4K2G24"
1371, "Stewart Prince Charles Edward Clan Tartan", P, "A=5C8CA8AZURE;K=101010BLACK;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW;", "R28A8K12Y2K4W4K4G24R12K4R4W2"
1676, "Stewart Victoria Royal Family Tartan", P, "A=5C8CA8AZURE;K=101010BLACK;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW;", "R4W48A6W6K12Y2K2W2K2G16R8K2R4W2"
5260, "Stewart, Grey (Victoria) Weavers Tartan", P, "DN=646464MEDIUM GREY;K=000000BLACK;DW=987078SOFT WHITE;DR=842438DARK RED;NR=6C6054GRAY RED;N=7C7C7CGRAY;BN=4C5860BLUE GREY;", "DR4NR52K4N8K12DW4K4N4K4BN24DR12K4DR6N4"
438, "Stinson Ancient U.S.A. Tartan", P, "A=5C8CA8AZURE;K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;Y=E8C000YELLOW;", "B12R6B54G40Y6K40A4R12A4B40K14"
6759, "Stirling Clan Tartan", R, "BL=1474B4BALMORAL BLUE;K=101010BLACK;LG=289C18LIGHT GREEN;LSB=98C8E8LIGHT SKY;LB=2888C4LIGHT BLUE;LN=A0A0A0LIGHT GRAY;R=C80000RED;", "R4LN4BL40LN4K26LN4LG40K4LSB8K4LG40LN4K26LN4BL40LN4"
1536, "Stirling and Bannockburn District Tartan", P, "A=5C8CA8AZURE;K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;Y=E8C000YELLOW;", "R6G36R8A6R8K26R6B36G4Y6"
2074, "Stirling University Corporate Tartan", P, "K=101010BLACK;B=2C2C80BLUE;DG=003820DARK GREEN;G=006818GREEN;N=888888GREY;R=C80000RED;Y=E8C000YELLOW;", "G56R8K6N4K2DG4R6B40Y4"
936, "Stirling Weavers Guild Artifact Tartan", P, "B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW;", "G10W10G10R98B4Y4R10B20R10Y4B4R10G92R10B4Y4R92"
2297, "Stirling, University of Corporate Univ Tartan", P, "A=5C8CA8AZURE;K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;Y=E8C000YELLOW;", "G88R12W4G8R12A64K12Y8"
10133, "Stone Family Name Tartan", P, "RB=485074ROYAL BLUE;K=101010BLACK;N=888888GRAY;R=C80000RED;Y=E8C000YELLOW;W=E0E0E0WHITE;", "R4W12K24RB72N24Y2"
2291, "Stone of Destiny Universal Tartan", P, "B=2C2C80BLUE;BN=14283CBLUE GREY;DR=880000DARK RED;MY=D09800M YELLOW;OX=303070OXFORD;", "AB8Y4AB34NB4R8NB4AB6NB22AB6"
7112, "Stott Personal Tartan", P, "K=101010BLACK;Y=E8C000YELLOW;GO=D09800M YELLOW;DY=DCB824MARIGOLD;RR=9C2430TULIP;HG=20483CHENDERSON;RB=040470ROYAL BLUE;VG=285828JADE;WW=ECECECPEROXIDE;BB=284C64OCEAN;AB=405C80OPAL;", "WW4K50BB4RR12DY4VG12BB4K50WW4"
2601, "Strachan Family Tartan", P, "K=101010BLACK;DR=880000DARK RED;G=006818GREEN;MY=D09800M YELLOW;RB=1C0070ROYAL BLUE;R=C80000RED;Y=E8C000YELLOW;B=2C2C80BLUE;", "R4K6B84K6Y4K6G44K6R4"
2259, "Strange of Balcaskie Family Tartan", P, "T=604000BROWN;DB=202060DARK BLUE;DG=003820DARK GREEN;Y=E8C000YELLOW;G=006818GREEN;B=2C2C80BLUE;", "G64T14G14T32B64Y6T16"
10638, "Stratford Police Pipe Band Corporate Tartan", P, "W=FFFFFFWHITE;K=101010BLACK;LB=035F9DLIGHT BLUE; B=6CC5D8AZURE BLUE;R=9F0805SCOTCH RED;Y=F5B800GOLD;", "R10LB4Y2R90LB8W2K8B18LB4Y4LB4K20W4"
1633, "Strathblane Tartan", P, "K=101010BLACK;T=604000BROWN;N=888888GREY;R=C80000RED;W=E0E0E0WHITE;", "R6N12W4K8T24"
1072, "Strathclyde District Tartan", P, "K=101010BLACK;NB=003C64NAVY BLUE;SB=A8ACE8SKY BLUE;W=E0E0E0WHITE;", "K4SB32W4NB32W30K4W4"
2419, "Strathclyde, University of Corporate Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;OG=5C6428OLIVE GREEN;R=C80000RED;W=E0E0E0WHITE;", "B14K2R6K2B48K2W6K6OG6K6OG6G38K4W8"
10117, "Strathdon District Tartan", P, "MR=321010MAROON;DBG=142030BLUEBELL SLATE;LT=88541CTARA BROWN;DR=660000REP RED;AB=A0A0AAAZURE", "AB6LT16MR4LT16DBG22MR4LT8DR8MR54DBG2MR4DBG4MR4DBG26MR6"
1890, "Strathearn District Tartan", P, "G=006818GREEN;R=C80000RED;Y=E8C000YELLOW;", "Y2R2G12R12G2Y2G2R12Y16R2G2R2Y16G12R2Y2"
4101, "Strathisla District Tartan", P, "RB=00008CBLUE;DG=003014MOD GREEN;WR=4C0C28WINE;LN=C8C8C8WHITE;DP=28003CMOD PURPLE;NB=183044MUTED BLUE;G=004612GREEN;DR=540000RED;B=2C2C80BLUE;P=400040PURPLE;", "B6DG16NB24DR6DP40DG6NB40B6NB40LN4"
10118, "Strathmore District Tartan", P, "OG=303C0CGREEN;DR=8C1C20REP RED;AG=344625ANC GREEN;DT=402010BROWN; K=101010BLACK;DY=B07800OLD GOLD", "OG6DR30AG4DR4OG4DR4OG36DT4OG4DT4OG4DT54K4DT4K12DY4"
1039, "Strathspey District Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;", "K4B4K4B20K20G20K4"
10115, "Strathtay District Tartan", P, "M=220300MAROON;G=5C560BGREEN;R=4C0000REP RED;DG=033126MARINE GREEN;A=4A6753AZURE;SR=712201ANC SCARLET", "A12DG4A4DG10M40SR4M4SR50R4SR4R8G20M4"
10116, "Strathtummel District Tartan", P, "K=101010BLACK;AG=434F04ANCIENT GREEN;DL=3F003FDARK LILAC;W=FFFFFFWHITE;B=000680BLUEBELL BLUE", "DL26AG18DL4AG4DL4AG2DL20W4DL20K26DL6B4DL4B74"
3227, "Strathyre Dress District Tartan", R, "W=E0E0E0White;T=604000BROWN;DR=B80000DARK RED;G=106048GREEN;PB=8820ACLAVENDER;LN=A8A8A8LIGHT GRAY;", "W72G12DR4G6W4G6T12PB8G4PB4W4PB4G4PB8T12G6W4G6DR4G12"
1485, "Stuart of Bute Clan Tartan", P, "K=101010BLACK;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;", "R24G12K2G4K2G2K12R48W4"
1374, "Stuart Pr Charles Edward Artifact Tartan", P, "A=5C8CA8AZURE;K=101010BLACK;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;", "R32A20K28W4K8W6K8G52R22K8R8W4"
1281, "Stuart Silver Commemorative Tartan", P, "A=5C8CA8AZURE;T=604000BROWN;G=006818GREEN;N=888888GREY;W=E0E0E0WHITE;Y=E8C000YELLOW;", "N120A10N16Y4N8W4N8G32T16N4T8W4"
1359, "Sturrock Family Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;Y=E8C000YELLOW;", "R52B16K16G22R16Y3R16"
10589, "Submariners Corporate Tartan", P, "R=FF0000RED;NB=000080NAVY BLUE;Y=FFE600YELLOW;W=FFFFFFWHITE;B=0000CDBLUE;", "R4NB2Y8NB48W4NB2W4NB16W16R16NB2B24NB2W8"
10639, "Sugiyama Corporate Tartan", P, "DB=000080DARK BLUE;B=0000CDBLUE;G=008B00GREEN;", "B14DB4B50DB20G42DB4.DB12G65DB32B76DB6B26"
2179, "Summers Family Tartan", R, "B=2C2C80BLUE;DG=003820DARK GREEN;G=006818GREEN;R=C80000RED;Y=E8C000YELLOW;", "DG10R5DG42B16G5B5G5B5G36B5G5B5G5B16DG42R5DG10Y5DG42B16G5B5G5B5G36B5G5B5G5B16DG42Y5"
7511, "Sunderland of Scotland Fashion Tartan", P, "LO=EC8048LGT ORANGE;AY=DC943CANC YELLOW;R=C80000RED;K=101010BLACK;N=888888GRAY;", "R4K36N20K12N20K84N4"
295, "Sutherland Dress Clan Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;W=E0E0E0WHITE;", "B12K10B20K20G26K6G26K20W8B8W36B4W6"
930, "Sutherland Old Clan Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;", "G12W4G48K24B6K4B4K4B24R2B2R6"
5161, "Swedish District Tartan", P, "MY=C89800DARKER YELLOW;K=000000BLACK;FSB=3474FCLIGHT BLUE;LN=C8C8C8WHITE;RB=00008CBALMORAL;G=004C00DARK GRN;", "RB80MY1K4MY4K4MY4K22G36RB4FSB6LN2"
10003, "Taggart Name Tartan", P, "A=687DA7AZURE;K=000000BLACK; R=BD3341RED;RB=2D376CROYALBLUE; G=31443EGREEN", "R6A8K2R4K2A70RB8R4K4R4K8R4RB10G12K2R4K2G10R8"
1103, "Tara Murphy Irish Family Tartan", P, "K=101010BLACK;T=604000BROWN;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW;", "K4G6R4G52T20K4W6K4Y4K6R4K16"
7614, "Tarassow Russian Scouts Corporate Tartan", P, "LO=F0B440LGT ORANGE;DY=F09400GOLD;K=101010BLACK;W=E0E0E0WHITE;AB=1870A4ANC BLUE;DR=880000DARK RED;R=C80000RED;VG=288028VERDANT;", "K8DY8K8DY2K21W8AB8R8K42VG100DY2K8DY8K8"
2389, "Tartan Army Corporate/Sport Tartan", P, "B=2C2C80BLUE;NB=003C64NAVY BLUE;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW;", "B8NB4B36NB16W4NB4W4NB20R10Y4R10NB20W4NB4W4NB16B8NB4B8NB4B44"
10371, "Tawain Scottish Commemorative Tartan", P, "R=C80000RED;W=E0E0E0WHITE;K=101010BLACK;DR=880000DARK RED;G=006818GREEN;B=2C2C80BLUE;", "R26W4R26K6DR26G42B6K36B18K4B4K4B30W4"
809, "Taylor Family Tartan", P, "K=101010BLACK;G=006818GREEN;P=780078PURPLE;LR=D05054ROSE;Y=E8C000YELLOW;", "G16K4G26LR8G24P44G10Y6"
823, "Taylor Dress Family Tartan", P, "K=101010BLACK;G=006818GREEN;LVP=C49CD8LGT VIOLET;KR=D05054ROSE;W=E0E0E0WHITE;Y=E8C000YELLOW;", "G18K4KR8G28W6LVP6W46G10Y6"
1065, "Teall of Teallach Family Tartan", P, "A=5C8CA8AZURE;K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW;", "K4A12K2B14G26W2K22R28Y4"
832, "Teallach Family Tartan", P, "DN=5C5C5CDARK GREY;DOG=604000DARK OLIVE;N=888888GREY;OG=5C6428OLIVE GREEN;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW;", "DOG6DN26DOG6N26OG46W6DOG38R48Y8"
10083, "Telfer Name Tartan", P, "R=C80000RED;B=2C2C80BLUE;K=101010BLACK;G=006818GREEN;DB=1C1C50DARK BLUE;GO=BC8C00DARK GOLD;SCR=C8002CSCARLET;DR=880000DARK RED;SB=A8ACE8SKY BLUE;Y=E8C000YELLOW;", "SB4DB10DR40SB2DB12R70G12Y4G18"
10095, "Telfer Green Name Tartan", P, "DB=1C1C50DARK BLUE;AB=1870A4ANC BLUE;GO=BC8C00DARK GOLD;DR=880000DARK RED;DG=004C2CDARK GREEN;G=006818GREEN;", "AB4DB10DR32DB12DG74G10GO4G14"
2346, "Tenmaya Corporate Tartan", P, "DN=5C5C5CDARK GREY;LN=C0C0C0LIGHT GRAY;NB=003C64NAVY BLUE;LR=D05054ROSE;", "LN4LR20NB8LR4NB4LR4DN48LN4"
1653, "Tennant Family Tartan", P, "K=101010BLACK;B=2C2C80BLUE;T=604000BROWN;G=006818GREEN;R=C80000RED;", "R4T28B28K28G28T28R4"
3067, "Tennessee State American District Tartan", P, "DG=003820DARK GREEN;R=C80000RED;RB=1C0070ROYAL BLUE;W=E0E0E0WHITE;G=006818GREEN;", "R8RB48W4RB4G4R4G28RB4G48W4"
2204, "Terry Clan/Family Weavers Tartan", R, "DR=880000DARK RED;G=006818GREEN;MY=D09800M YELLOW;OG=5C6428OLIVE GREEN;R=C80000RED;", "G42MY2G6R6G6MY2G42MY2G6R6OG6MY2OG66MY2OG6R6G6MY2G42MY2G6R6G6MY2"
5136, "Teviotdale District Tartan", R, "K=101010BLACK;T=604000BROWN;CW=FCFCFCCLEAR;DB=202060DARK BLUE;DG=003820DARK GREEN;RB=1C0070ROYAL BLUE;YT=D8B000TAN YELLOW;W=E0E0E0WHITE;G=006818GREEN;B=2C2C80BLUE;BL=1474B4BALMORAL BLUE", "K10BL6T8YT2B26T26G58W4G58T26B26YT2T8BL6"
852, "Texas Bluebonnet District Tartan", P, "B=2C2C80BLUE;G=006818GREEN;LB=2888C4LIGHT BLUE;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW;", "G16R4B32W4R4W4LB32W4LB32W4Y4"
1256, "Thain Dress Tartan", P, "K=101010BLACK;W=E0E0E0WHITE;Y=E8C000YELLOW;", "K28W2K4W4K4W2K28W2K4W4Y4W2Y44"
10655, "Thistle and Kudzu Scottish Socie Corporate Tartan", P, "DG=006400DARK GREEN;LG=86C87CLIGHT GREEN;P=AA00FFPURPLE;W=FFFFFFWHITE", "P12LG30DG30W4"
5763, "Thomas Welsh Family Tartan", P, "", "G4R48B4G24W2K4R4.PG4R48B4G24B2K4R4"
2416, "Thomas Blake Glover Corporate Tartan", R, "B=2C2C80BLUE;LT=A08858LIGHT BROWN;WR=680028WINE RED;", "B8WR32LT12WR32LT12WR32B16WR12B8WR32B4LT2B4WR32B8WR12B16WR32LT12WR32LT12WR32"
6990, "Thomas Jean Marc Personal Tartan", R, "LB=2888C4LIGHT BLUE;R=C80000RED;K=101010BLACK;Y=E8C000YELLOW;NB=003C64NAVY BLUE;", "LB144R32K10Y4NB32Y4K10R32"
2421, "Thompson Camel Clan Tartan", P, "K=101010BLACK;LT=A08858LIGHT BROWN;R=C80000RED;W=E0E0E0WHITE;", "W4K20W20K10LT40R4"
1611, "Thompson Grey Family Tartan", P, "K=101010BLACK;N=888888GREY;R=C80000RED;W=E0E0E0WHITE;", "R4K20W20K10N40R4"
16111, "Thompson Grey Small Tartan", P, "K=101010BLACK;N=888888GREY;R=C80000RED;W=E0E0E0WHITE;", "R4K20W20K10N40R4"
2093, "Thompson Hunting Family Tartan", P, "A=5C8CA8AZURE;K=101010BLACK;T=604000BROWN;G=006818GREEN;", "A8T56G12A24K24A6"
1443, "Thompson Navy Trade Tartan", P, "T=604000BROWN;SCR=A00048CRIMSON;DB=202060DARK BLUE;W=E0E0E0WHITE;", "SCR6DB30W26T12DB4T4SCR4"
286, "Thompson's Fancy Personal Tartan", P, "A=5C8CA8AZURE;K=101010BLACK;B=2C2C80BLUE;T=604000BROWN;R=C80000RED;", "A6K24A24B12T48R12"
2094, "Thomson Dress Family Tartan", P, "A=5C8CA8AZURE;K=101010BLACK;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW;", "R8A56K12W24K24Y6"
231, "Thomson Lord.. (Hunting) Personal Tartan", P, "A=5C8CA8AZURE;K=101010BLACK;T=604000BROWN;G=006818GREEN;", "A6K24A24G12T56A8"
6862, "Thorntons Law Corporate Tartan", R, "W=E0E0E0WHITE;SR=C80030RED;BG=00AC94TEAL;RB=1C0070ROYAL BLUE;", "W2SR10BG20RB20"
7526, "Thousand Islands District Tartan", P, "LB=2888C4LIGHT BLUE;W=E0E0E0WHITE;O=D87C00ORANGE;K=101010BLACK;R=C80000RED;G=006818GREEN;FB=74846CFADED BLUE;B=2C2C80BLUE;", "B40LB16O10K12LB8R6LB6FB60R4LB6"
10682, "TIlted Kilt Corporate Tartan", P, "R=FF0000RED; K=101010BLACK; W=FFFFFFWHITE; G=006400GREEN; Y=FFE600YELLOW; B=0000CDBLUE;", "R66B2K11Y4K2W4K11G2R8K2R8W2"
1002, "Timespan (MacKay) Corporate Tartan", P, "K=101010BLACK;G=006818GREEN;N=888888GREY;R=C80000RED;", "G36R6K36R6N36"
2249, "Tipperary Irish County Tartan", P, "LUT=84581839 BROWN;K=000000BLACK;DG=043828BOTTLE;SCR=A00028SCARLETT;ST=886044DESERT;", "SCR16LUT4SCR16DG24LUT24K16SCR66"
5107, "Todd Family Tartan", P, "B=2C2C80BLUE;G=289C18LIGHT GREEN;DP=780078PURPLE;R=C80000RED;W=E0E0E0WHITE;", "B56G6DP6G16W6G6W6G6R6"
2538, "Tokyo Bluebells Corporate Tartan", R, "K=101010BLACK;B=2C2C80BLUE;W=E0E0E0WHITE;ZZ=808080MISSING COLOUR;OO=1008000ORANGE-BASIC;SB=A8ACE8SKY BLUE;LSB=98C8E8LIGHT SKY;BL=1474B4BALMORAL BLUE;R=C80000RED;", "BL72R4BL4R4BL4K28BL52W8BL52K28BL4R4BL4R4"
922, "Tooth Family Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW;", "G4W8B38K28G50R4Y2G10"
8185, "Torridon Dress Tartan", P, "WW=E0E0E0WHITE;K=101010BLACK;G=798480;P=BD3776;B=207DA8;", "K4W56K8W2K8P32B6P4G4P6B2"
2344, "Toshach Family Tartan", P, "DBG=005448DARK BLUE GREEN;DG=003820DARK GREEN;LB=2888C4LIGHT BLUE;R=C80000RED;W=E0E0E0WHITE;G=006818GREEN;B=2C2C80BLUE;BL=1474B4BALMORAL BLUE;LG=289C18LIGHT GREEN;", "LB8LG10DBG8LG20W4LG20DBG4LG4DBG40R8DBG8W8DBG8W8DBG40LG4DBG4LG20W4LG20DBG8LG20"
5099, "Tough Personal Tartan", P, "DR=8C0000DARK RED;K=000000BLACK;G=004C00DARK GRN;YT=DCBC00YELLOW;DN=646464MEDIUM GREY;", "DR4K8G64K8YT2DN8"
720, "Trafalger Trade Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;Y=E8C000YELLOW;", "G6B2G16B14K6Y2"
3093, "Traill Clan/Family Weavers Tartan", P, "BL=1474B4BALMORAL BLUE;K=101010BLACK;T=604000BROWN;DR=800000DARK RED;G=006818GREEN;Y=E8C000YELLOW;", "DR32Y4T14Y4BL48K4G4"
5846, "Trevison Personal Tartan", P, "K=101010BLACK;LG=289C18LIGHT GREEN;NB=003C64NAVY BLUE;R=C80000RED;W=E0E0E0WHITE;", "K26R4W4LG4K26R12W6NB4W6R12K2R94"
712, "Tulsa District Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;", "G26B16G26R28K6R28"
10742, "Tune Hotels Corporate Tartan", P, "R=A50313RED;LR=EE2E24LIGHT RED;DR=962121DARK RED;W=FFFFF0WHITE", "LR6R36DR12LR30R8LR6R8LR14W4"
614, "Tupper. Sir Charles.. Family Tartan", P, "B=2C2C80BLUE;T=604000BROWN;G=006818GREEN;Y=E8C000YELLOW;", "B8T14Y6T24G30T10B40T10G8T4"
1749, "Turnberry Manx Snaefell Family Tartan", P, "DT=441800DARK BROWN;LT=A08858LIGHT BROWN;W=E0E0E0WHITE;", "LT44DT4LT4DT4LT4DT30W34DT6"
1035, "Turnbull Dress Clan Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;Y=E8C000YELLOW;", "K14B6G56R56Y6"
1265, "Turnbull Hunting Clan Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;W=E0E0E0WHITE;Y=E8C000YELLOW;", "K14Y6G56B56W6"
1175, "Tweedside District Tartan", P, "K=101010BLACK;R=C80000RED;W=E0E0E0WHITE;", "K36R4K4R10W4R4W4R4K4"
163, "Tweedside Hunting District Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;W=E0E0E0WHITE;", "B42G10K10G30W6G10W6G10K6"
1128, "Tyndrum District Tartan", P, "K=101010BLACK;T=604000BROWN;N=888888GREY;", "K8N8K4T24K16N8K4N4K4N24"
2351, "Tyneside Blue Corporate Tartan", R, "DB=202060DARK BLUE;NB=003C64NAVY BLUE;R=C80000RED;W=E0E0E0WHITE;BL=1474B4BALMORAL BLUE;AW=E8CCB8ANC WHITE;", "BL124DB44W6DB4W4DB6R2DB6W4DB4W6DB44"
593, "Tyneside Scottish District Tartan", P, "B=2C2C80BLUE;G=006818GREEN;DT=480800UMBER;", "B22DT2B2DT2B2DT16G16DT2G16DT16B16DT2B2"
2264, "Tyrone Irish County Tartan", P, "DWR=5C0014DARK RUBY;LUT=9C7C28DESERT;VG=005448M GREEN;DW=C4C4A4PUTTY;UT=28200CUMBER;", "DWR100LUT12UT14VG4UT4DW4UT4LUT28DWR16UT4DWR18VG6"
7602, "Uist Green Fashion Tartan", P, "W=F0E0C8WHITE;R=C80000RED;DG=003820DARK GREEN;G=006818GREEN;", "W6DG4W60DG6G54R4G6"
1196, "Ulster Irish District Tartan", P, "K=101010BLACK;LT=A08858LIGHT BROWN;R=C80000RED;Y=E8C000YELLOW;", "K4R4K4LT58K4Y4K4Y56K4Y56"
276, "Unidentified Canadian Tartan", P, "A=5C8CA8AZURE;K=101010BLACK;G=006818GREEN;R=C80000RED;Y=E8C000YELLOW;", "A4K8A10R40A10K32G24Y6G14R8"
351, "Unidentified Tartan", P, "K=101010BLACK;B=2C2C80BLUE;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW;", "B16K4R14K4B16K4R66W186Y6R6Y6W68R196Y6R6Y6R66K4B16K4R14K4B16"
463, "Unidentified Artifact Tartan", P, "G=006818GREEN;P=780078PURPLE;R=C80000RED;", "P8R6P52R52G52R8"
598, "Unidentified Tartan", P, "B=2C2C80BLUE;T=604000BROWN;R=C80000RED;", "B48T6B48T57R12"
622, "Unidentified Tartan", P, "B=2C2C80BLUE;R=C80000RED;W=E0E0E0WHITE;", "B10W24B8W8B8W6B74W6B6R8"
2144, "Unidentified B'gowrie Unknown Tartan", R, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;Y=E8C000YELLOW;", "G60Y4G10Y4G8K30B58R4B58K30G10Y4G8Y4G34"
2018, "Unidentified Fragment Artifact Tartan", R, "B=2C2C80BLUE;T=604000BROWN;G=006818GREEN;LB=2888C4LIGHT BLUE;", "B6T4LB2T4B6T8G20T6B4T8G4T6B15G20T8"
2098, "United Distillers Corporate Tartan", W, "B=2C2C80BLUE;T=604000BROWN;DG=003820DARK GREEN;G=006818GREEN;LB=2888C4LIGHT BLUE;R=C80000RED;WR=680028WINE RED;Y=E8C000YELLOW;", "LB4WR24T2DG24T24Y4T24DG24T2WR24.LB4B24LB2DG24G24R4G24LB2B24"
7336, "United Scots American (Fashion) Fashion Tartan", P, "P=542470PURPLE;NB=002C4CNAVY BLUE;B=243C6CBLUE;R=9C0000RED;W=FCF8ECWHITE;", "P6NB24B4NB4B22P4B22R4B4R20W6"
2097, "United Services Planning Assoc Corporate Tartan", P, "B=2C2C80BLUE;DB=202060DARK BLUE;DG=003820DARK GREEN;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW;", "B8DG4W4DG8DB20R4DB24Y6"
2126, "United States Trade sett Tartan", P, "B=2C2C80BLUE;NB=003C64NAVY BLUE;DW=B8B8B8OFF WHITE;R=C80000RED;", "B7NB5DW6NB5R7NB2B2NB70DW2"
136, "Universal Ancient International Tartan", P, "A=5C8CA8AZURE;T=604000BROWN;G=006818GREEN;LG=289C18LIGHT GREEN;", "A24G4A4G4A4T16LG16T2"
7516, "University of Edinburgh Corporate Tartan", P, "W=E0E0E0WHITE;WR=780028WINE RED;B=484C68BLUE;K=101010BLACK;", "W4K5W4B110K22WR26K8"
1340, "Unnamed No 1 Tartan", P, "A=5C8CA8AZURE;K=101010BLACK;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW;", "R16A14K16Y4K2W4K2G38K2R16A6R16"
1326, "Unnamed No 14 Tartan", P, "A=5C8CA8AZURE;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW;", "R22A6B10Y4R4W4G22B8Y3"
805, "Unnamed No 38 Artifact Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;XR=C80000RED;W=E0E0E0WHITE;DY=E8C000YELLOW;", "G164K4G4K4G4K16B56K2W12K2B56K2DY12K2G64K4XR10K4G30W12"
1257, "Unnamed No 5 Tartan", P, "K=101010BLACK;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW;", "K20Y4G22R22W2R2W2K18"
1317, "Unnamed No 57 Tartan", P, "A=5C8CA8AZURE;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW;", "R8A8B16Y2G24R12B4R12W2R12"
806, "Urquhart Clan Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;", "G2K2G16K16B16R2B16K16G2K2G2K2G6W2"
774, "Urquhart Clan Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;", "G2K2G16K16B16R2B16K16G2K2G2K2G16"
1086, "Urquhart Broad Red Clan Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;", "K6G40K40B6K6B6K6B22R18"
623, "Urquhart White Line Clan Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;", "B4W2B24K3B3K3B8K24G48K3G3R2"
