"Source","Source ID","Category","Name","Palette","Threadcount","Overview","Comment","Copyright","Update date"
"Weddslist","","Scottish Tartans Society","Sinclair, hunting","W#e0e0e0; K#000000; G#008000; C#900030; ","G/12 C4 G26 K12 W4 K32 C/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Sinclair-Brown","V#908000; R#c00000; K#000000; G#008000; B#304080; ","B/128 K22 R4 K8 R4 K8 G64 V/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Singh","Y#f0c000; W#e0e0e0; R#c00000; G#008000; B#304080; ","B/6 R6 B72 G34 Y4 G42 W4 R/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Sir George, Etienne-Cartier","Y#f0c000; R#c00000; K#000000; G#008000; B#304080; ","B/4 K8 B10 R40 B10 K28 G24 Y6 G12 R/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Skene","R#c00000; G#008000; B#304080; ","B/12 R6 G2 R6 G24 R6 G/2","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Skene","R#c00000; O#ff8500; K#000000; G#008000; B#304080; ","K/8 B48 K8 R6 K8 G48 K8 O6 K8 G48 R6 K/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Skene","R#c00000; O#ff8500; K#000000; G#008000; B#304080; ","B/48 K8 R6 K8 G48 K8 O/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Skene of Cromar","R#c00000; K#000000; G#008000; B#304080; ","B/4 R40 G40 K42 R/2","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Skene, of Cromar","R#c00000; K#000000; G#008000; B#304080; ","K/4 R37 B37 R2 B37 G37 R37 K/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Skene, or Tribe of Mar","Y#f0c000; R#c00000; K#000000; G#008000; ","R/2 K4 G32 K4 Y/2","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Skibo","R#c00000; J#000050; G#008000; B#304080; ","R/4 G46 J22 B44 R/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Skinner","Y#f0c000; R#c00000; K#000000; B#304080; ","B/4 R64 K64 Y/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Skye","Y#f0c000; N#808080; K#000000; B#304080; ","B/90 K20 N4 K4 Y4 K4 N20 B10 K2 B10 Y/2","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Sligo","Y#f0c000; D#401000; A#5480b0; ","A/100 D8 A24 D46 Y8 D/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Smeaton","O#102040; W#e0e0e0; K#000000; G#008000; ","O/24 W4 O14 G30 K4 G8 K4 G30 O4 K/14","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Smith","Y#f0c000; K#000000; G#008000; B#304080; A#5480b0; ","A/6 B36 K40 G40 K2 Y/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Smith","Y#f0c000; R#c00000; K#000000; G#008000; B#304080; A#5480b0; ","R/6 K2 G24 K24 B24 A6 B24 K24 G24 K2 Y/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Smithers","W#e0e0e0; P#800080; N#808080; K#000000; G#008000; B#304080; ","P/6 B26 N4 B8 W4 B16 K26 G20 K4 G16 P/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Snodgrass","Y#f0c000; R#c00000; K#000000; G#008000; B#304080; ","K/6 R2 Y2 B22 G26 B10 R2 Y/2","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Somerset","O#d03030; T#806050; N#808080; K#000000; G#008000; A#5480b0; ","G/16 N16 A14 O10 T4 K4 T4 K4 T/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Sommerville","O#d03030; Y#f0c000; W#e0e0e0; R#c00000; G#008000; B#304080; ","W/2 R3 O5 R48 B4 R2 G17 O5 R3 O5 B21 R5 G3 R5 G54 R3 O5 Y/2","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","South Australia","O#102040; X#004010; R#c00000; K#000000; B#304080; ","O/26 R4 B36 K4 X14 K4 X14 K4 X38 O/26","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","South Canterbury Centre P. & D. Assoc., Jubilee","H#d03030; I#407040; O#8080d0; W#e0e0e0; M#802040; B#304080; ","O/72 B10 I10 W4 H8 W4 M18 W/44","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Southdown","W#e0e0e0; T#806050; R#c00000; K#000000; ","K/16 R2 K6 W10 K10 W6 K10 T46 R/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Southwick","O#c0c0c0; W#e0e0e0; R#c00000; K#000000; G#008000; ","R/4 K2 W4 K20 O8 K4 O8 K4 O8 K4 O20 K10 R4 K4 G4 W10 G4 K24 R/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Souza Nery","Y#f0c000; W#e0e0e0; S#c00020; K#000000; G#008000; B#304080; ","W/6 B74 S6 K34 S6 G44 Y/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Spar (UK) Ltd","W#e0e0e0; R#c00000; K#000000; G#008000; B#304080; ","B/8 K4 B40 K36 G36 R4 G8 W4 G36 K36 B40 K/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Special, Saffron","H#d08010; O#8080d0; I#003000; ","O/10 I86 H43 I/21","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Spens","W#e0e0e0; R#c00000; G#008000; B#304080; ","R/56 W2 B6 W2 G32 R11 B6 W/5","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Spens, Fragment","I#30a010; O#d00000; Z#906030; W#e0e0e0; G#008000; B#304080; ","O/34 W4 B14 Z4 G66 I24 B14 Z6 W4 Z6 B14 I24 G66 Z4 B14 W4 O/100","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Spirit of Scotland","I#102040; O#300030; X#004010; K#000000; B#304080; ","O/24 K6 O18 X30 I6 B6 I6 B6 I24 K24 I/114","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","St Andrews","W#e0e0e0; T#806050; R#c00000; B#304080; ","R/22 B2 R22 B2 W20 T22 B2 T/22","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","St Andrews Hotel, Golf Resort, and SPA","T#806050; K#000000; G#008000; B#304080; ","B/10 T4 B4 K6 B40 G/100","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","St Andrews Links","Y#f0c000; R#c00000; J#000050; G#008000; ","J/52 G8 J6 G6 Y4 G48 R/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","St Andrews, Earl of","W#e0e0e0; Q#000030; B#304080; ","B/52 Q28 W5 Q3 W2 Q/10","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","St Andrews, Earl of, dress","O#c0a0e0; W#e0e0e0; J#000050; B#304080; A#5480b0; ","B/14 O4 J4 W8 B38 A38 W/56","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","St Columba","Z#906030; W#e0e0e0; P#800080; J#000050; G#008000; A#5480b0; ","P/12 A5 P12 G42 Z12 W4 A5 J/60","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","St Giles, Check","W#e0e0e0; P#800080; N#808080; B#304080; ","B/6 N2 W2 N50 W2 N2 P/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","St Johnstone F.C.","O#30a010; Y#f0c000; W#e0e0e0; K#000000; ","K/38 W16 K38 O32 Y8 O32 W/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","St Kilda","R#c00000; K#000000; ","K24 R6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","St Lawrence","O#8080d0; R#c00000; K#000000; G#008000; B#304080; A#5480b0; ","K/6 B4 G4 B52 O2 B2 O2 B2 O2 B2 O6 A4 K20 B6 G28 K6 R/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","St Lawrence Trade","O#a08060; Y#f0c000; X#004010; T#806050; D#401000; ","T/2 X4 O42 D2 Y10 X22 D26 X/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","St Piran, Cornish Flag","W#e0e0e0; R#c00000; K#000000; ","R/4 K2 W20 K40 W/10","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","St Piran, Cornish dress","W#e0e0e0; R#c00000; K#000000; I#003000; ","R/8 W38 I4 W16 I4 W16 K76 W/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","St. Andrews International Golf Club","O#102040; X#004010; K#000000; F#800000; ","X/86 K28 O28 F/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","St. Georges, Edgbaston","W#e0e0e0; R#c00000; Q#000030; B#304080; ","B/4 Q4 B42 Q40 W4 Q42 R/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stenhousemuir F.C.","Y#f0c000; W#e0e0e0; M#802040; K#000000; B#304080; ","W/2 B6 M6 B28 M120 Y6 M8 K4 M/12","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stephenson","Y#f0c000; R#c00000; K#000000; G#008000; B#304080; A#5480b0; ","B/10 R6 G52 B40 Y6 K40 A4 R10 A4 G40 K/12","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stephenson, hunting","W#e0e0e0; K#000000; G#008000; B#304080; ","G/8 K4 B36 K36 G36 K4 W4 K8 W4 K4 G36 K36 B/36","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stephenson, hunting","W#e0e0e0; R#c00000; K#000000; G#008000; B#304080; ","G/10 K6 B50 K50 G50 K6 W6 K12 W6 K6 G50 K50 B50 K6 R/10","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stevenson","Y#f0c000; R#c00000; G#008000; B#304080; ","R/2 G12 Y2 R4 Y2 R4 Y2 B12 Y/2","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stewart - (Galloway ?)","Y#f0c000; W#e0e0e0; R#c00000; K#000000; G#008000; B#304080; ","K/56 R90 B4 W4 K13 Y3 K3 W3 K3 G18 R14 K3 R7 W/3","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stewart Black","O#8080d0; Y#f0c000; W#e0e0e0; R#c00000; K#000000; J#000050; ","J/40 O12 K16 Y4 K8 W8 K8 J26 R14 K8 W/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stewart Black","Y#f0c000; W#e0e0e0; R#c00000; K#000000; G#008000; B#304080; ","W/6 R8 K6 R22 G28 K6 W6 K6 Y6 K20 W10 B10 K/116","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stewart Black","Y#f0c000; W#e0e0e0; R#c00000; K#000000; G#008000; B#304080; A#5480b0; ","B/40 A12 K16 Y4 K8 W8 K8 G26 R14 K8 R6 W/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stewart Blue","Y#f0c000; R#c00000; K#000000; G#008000; B#304080; A#5480b0; ","A/58 B6 K20 Y4 K4 A4 K4 G20 R10 K6 R4 A/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stewart Blue","Y#f0c000; W#e0e0e0; R#c00000; K#000000; G#008000; B#304080; ","B/66 R16 K24 Y4 K8 W8 K8 G24 B16 K8 B8 W/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stewart Hunting","Y#f0c000; R#c00000; K#000000; G#008000; B#304080; ","B/9 G4 B31 G4 B31 G4 B9 G37 R3 G37 K9 B4 K2 B3 K2 B31 G4 B31 K2 B3 K2 B4 K9 G37 Y3 G/37","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stewart Mourning","W#e0e0e0; K#000000; ","K/86 W8 K12 W4 K6 W4 K6 W18 K10 W6 K6 W/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stewart Mourning","W#e0e0e0; N#808080; K#000000; ","K/68 N11 K16 N4 K4 N4 K4 N19 K14 W4 K/14","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stewart Old","W#e0e0e0; R#c00000; K#000000; G#008000; B#304080; ","B/10 K4 G4 K4 G4 K4 B16 R6 B6 R6 B16 R6 W10 R/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stewart Old / Ancient","R#c00000; K#000000; G#008000; B#304080; ","B/24 K2 G4 K2 G4 K2 B24 R4 K24 R2 K24 R4 G24 K2 B4 K2 G/24","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stewart Victoria","Y#f0c000; W#e0e0e0; R#c00000; K#000000; G#008000; A#5480b0; ","R/4 W48 A6 W6 K12 Y2 K2 W2 K2 G16 R8 K2 R4 W/2","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stewart dress","Y#f0c000; W#e0e0e0; R#c00000; K#000000; G#008000; B#304080; ","W/4 R7 K5 R30 G83 W9 B6 Y6 B26 K26 W132 R7 W4 R4 W/20","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stewart dress","Y#f0c000; W#e0e0e0; R#c00000; K#000000; G#008000; B#304080; ","W/62 B8 K12 Y4 K4 W4 K4 G14 R8 K4 R4 W/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stewart dress","Y#f0c000; W#e0e0e0; R#c00000; K#000000; G#008000; B#304080; ","W/32 B6 W16 K6 W6 K12 Y4 K4 W4 K4 G14 R8 K4 R4 W/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stewart dress","Y#f0c000; W#e0e0e0; R#c00000; K#000000; G#008000; B#304080; ","W/78 B6 K12 Y6 K6 W6 K6 G16 R10 K6 R6 W/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stewart dress, Blue","Y#f0c000; W#e0e0e0; T#806050; N#808080; J#000050; ","W/144 J40 Y4 J6 W4 J6 N32 T12 J4 T10 W/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stewart hunting","Y#f0c000; R#c00000; K#000000; G#008000; B#304080; ","B/16 G4 B16 K4 B4 K4 B4 K8 G22 R4 G22 K8 G4 K18 G4 K18 G4 K8 G22 Y4 G22 K8 B4 K4 B4 K/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stewart hunting","Y#f0c000; R#c00000; K#000000; G#008000; B#304080; ","B/9 G4 B9 K3 B3 K8 G27 R4 G27 K8 G5 K13 G4 K13 G5 K8 G27 Y4 G27 K8 B3 K/3","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stewart hunting","Y#f0c000; R#c00000; K#000000; G#008000; ","G/4 K10 G4 K10 G4 K6 G20 R4 G20 K18 G4 K18 G20 Y4 G20 K/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stewart hunting, Plaid","Y#f0c000; R#c00000; K#000000; G#008000; B#304080; ","B/18 G6 B18 K8 G20 R8 G20 K12 G4 K14 G4 K14 G4 K12 G20 Y8 G20 K/16","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stewart of Appin 1","R#c00000; G#008000; B#304080; A#5480b0; ","B/12 R6 B56 A6 B14 G52 R10 G6 R6 G/16","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stewart of Appin 2","R#c00000; G#008000; B#304080; A#5480b0; ","B/8 R4 B41 A4 B11 G41 R7 G4 R4 G/11","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stewart of Appin 3","R#c00000; K#000000; G#008000; B#304080; A#5480b0; ","G/4 R4 A4 K4 R42 G4 R4 B12 R4 G4 R6 G38 R4 A4 K4 R/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stewart of Appin 4","R#c00000; G#008000; B#304080; A#5480b0; ","G/4 R4 A2 B4 R48 G4 R4 B16 R4 G4 R8 G48 R4 A2 B4 R/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stewart of Appin 5","Y#f0c000; W#e0e0e0; R#c00000; K#000000; G#008000; B#304080; ","R/6 G2 R4 G2 R36 K8 Y2 K4 W2 B8 G12 R6 K2 R4 W/2","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stewart of Appin, Ancient hunting","T#806050; R#c00000; G#008000; B#304080; A#5480b0; ","B/8 R4 B41 A4 T11 G41 R7 G4 R4 G/11","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stewart of Appin, dress","O#8080d0; W#e0e0e0; R#c00000; K#000000; B#304080; ","B/16 R6 B68 O6 K18 W62 R10 W6 R6 W/16","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stewart of Ardshiel","O#d03030; R#c00000; Q#000030; G#008000; A#5480b0; ","A/4 Q2 O2 R12 G66 R4 Q2 A2 R6 Q34 R6 A2 Q2 R65 Q3 O2 R6 G/14","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stewart of Athol","R#c00000; K#000000; G#008000; ","G/44 K2 G4 K2 G6 K16 R40 K2 R/12","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stewart of Fingask","Y#f0c000; W#e0e0e0; R#c00000; G#008000; B#304080; A#5480b0; ","R/72 G3 Y2 G26 R14 B6 A6 W/2","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stewart of Galloway","Y#f0c000; W#e0e0e0; R#c00000; K#000000; G#008000; B#304080; ","K/6 R48 K8 Y2 K4 W2 B8 G12 R6 K2 R4 W/2","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stewart of Rothesay","W#e0e0e0; R#c00000; K#000000; G#008000; B#304080; ","G/4 R52 B8 R4 K8 R4 G16 R8 K2 R2 W/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stewart of Rothesay","Y#f0c000; W#e0e0e0; R#c00000; K#000000; G#008000; B#304080; ","G/7 R122 B17 R12 K12 Y3 K4 W3 G48 R16 K4 R6 W/5","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stewart of Urrard","R#c00000; G#008000; B#304080; ","G/12 R4 G4 R36 B18 R6 G6 R6 B18 R6 G48 R4 G4 R/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stewart, Ancient","R#c00000; K#000000; G#008000; B#304080; ","B/17 G4 K4 G4 B17 R6 K12 R4 K12 R6 G17 K4 B2 K4 G/17","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stewart, Authentic Grey","Y#f0c000; W#e0e0e0; R#c00000; N#808080; K#000000; ","R/2 N40 R2 N6 W2 K2 W2 K8 N6 K2 N4 Y/2","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stewart, Black ground","Y#f0c000; W#e0e0e0; R#c00000; K#000000; G#008000; B#304080; ","K/72 B8 K12 Y2 K2 W2 K2 G16 R8 K2 R4 W/2","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stewart, Fawn","O#505050; Z#906030; W#e0e0e0; R#c00000; K#000000; ","Z/48 K10 R4 K4 W4 O16 W6 K4 W4 Z/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stewart, Fragment","T#806050; R#c00000; B#304080; A#5480b0; ","R/6 A8 B22 R22 B22 T6 R/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stewart, Plaid","R#c00000; K#000000; G#008000; B#304080; ","R/4 G8 B16 R18 G18 K4 R/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stewart, Prince Charles Edward","Y#f0c000; W#e0e0e0; R#c00000; K#000000; G#008000; A#5480b0; ","R/28 A8 K12 Y2 K4 W4 K4 G24 R12 K4 R4 W/2","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stewart, Silk","W#e0e0e0; T#806050; O#ff8500; G#008000; B#304080; A#5480b0; ","B/4 A4 W2 A4 B4 O60 W2 B8 A8 T6 W2 T6 A8 B8 W2 G40 W2 G10 O10 A10 W2 B4 W4 B/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stewart, Variant","Y#f0c000; W#e0e0e0; R#c00000; K#000000; G#008000; B#304080; ","K/6 G10 W10 K2 W23 B10 W2 K6 Y2 K8 G10 R12 G4 R8 W/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stewart, variant","W#e0e0e0; R#c00000; K#000000; G#008000; ","W/92 G10 W2 K6 W2 K10 G8 R12 G4 R8 W/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stewarton","L#607030; F#4000ff; H#8080d0; I#c0a0e0; Z#906030; Q#000030; G#008000; ","G/4 Z10 I12 H14 F14 H14 L10 Q/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stinson, Ancient","Y#f0c000; R#c00000; K#000000; G#008000; B#304080; A#5480b0; ","B/12 R6 B54 G40 Y6 K40 A4 R12 A4 B40 K/14","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stirling","I#30a010; O#f0a0a0; Z#906030; X#004010; W#e0e0e0; G#008000; ","O/40 W20 Z20 I20 G20 X20 Z20 I20 X/40","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stirling, Bannockburn dress","Y#f0c000; W#e0e0e0; R#c00000; K#000000; A#5480b0; ","R/10 W56 R10 A6 R10 K42 R10 A56 W6 Y/10","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stirling, University","Y#f0c000; R#c00000; N#808080; K#000000; I#003000; G#008000; B#304080; ","G/56 R8 K6 N4 K2 I4 R6 B40 Y/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stirling, University of","Y#f0c000; W#e0e0e0; R#c00000; K#000000; G#008000; B#304080; ","G/90 R1 K10 W6 K4 G6 R10 B62 Y/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stirling, Weavers Guild","Y#f0c000; W#e0e0e0; R#c00000; G#008000; B#304080; ","G/10 W10 G10 R98 B4 Y4 R10 B20 R10 Y4 B4 R10 G92 R10 B4 Y4 R/92","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stirling, and Bannockburn","Y#f0c000; R#c00000; K#000000; G#008000; B#304080; A#5480b0; ","R/6 G36 R8 A6 R8 K26 R6 B36 G4 Y/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stone of Destiny","Y#f0c000; R#c00000; Q#000030; B#304080; ","B/8 Y4 B34 Q4 R8 Q4 B6 Q22 B/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Strachan","Y#f0c000; X#004010; R#c00000; Q#000030; K#000000; ","R/4 K6 Q80 K6 Y4 K6 X40 K6 R/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Strange Of Balcaskie","Y#f0c000; T#806050; G#008000; B#304080; ","G/64 T14 G14 T32 B64 Y6 T/16","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Strath Halladale (Sutherland)","O#8080d0; R#c00000; K#000000; I#003000; ","I/10 K30 I10 K30 I38 R4 I20 O/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Strathblane","W#e0e0e0; T#806050; R#c00000; N#808080; K#000000; ","R/6 N12 W4 K8 T/24","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Strathclyde","O#0060b0; W#e0e0e0; Q#000030; K#000000; ","K/4 O32 W4 Q32 W30 K4 W/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Strathclyde","O#8080d0; W#e0e0e0; Q#000030; B#304080; ","O/8 B4 O30 W20 Q30 B4 Q/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Strathclyde blue","Q#000030; K#000000; B#304080; A#5480b0; ","A/6 K6 A44 Q50 A6 B48 K/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Strathclyde, University of","I#607030; W#e0e0e0; R#c00000; K#000000; G#008000; B#304080; ","B/14 K2 R6 K2 B48 K2 W6 K6 I6 K6 I6 G38 K4 W/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Strathearn","Y#f0c000; R#c00000; G#008000; ","Y/2 R2 G12 R12 G2 Y2 G2 R12 Y16 R2 G2 R2 Y16 G12 R2 Y/2","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Strathspey","K#000000; G#008000; B#304080; ","K/4 B4 K4 B20 K20 G20 K/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Strathspey, Check","R#c00000; K#000000; G#008000; A#5480b0; ","G/4 K20 G20 A10 R44 G/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stuart / Stewart","Y#f0c000; W#e0e0e0; R#c00000; K#000000; G#008000; B#304080; ","G/4 R60 B8 R8 K12 Y2 K2 W2 K2 G20 R8 K2 R2 W/2","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Stuart / Stewart, Plaid","O#703000; Y#f0c000; W#e0e0e0; R#c00000; P#800080; G#008000; A#5480b0; ","R/12 W4 O80 W4 A28 G28 Y6 W4 G12 P12 Y4 A12 P60 R24 W/4","","","","2016/10/31 08:48:48"
