"Source","Source ID","Category","Name","Palette","Threadcount","Overview","Comment","Copyright","Update date"
"Weddslist","","Scottish Tartans Society","Georgia","R#c00000; K#000000; G#008000; A#5480b0; ","G/72 K4 G4 K4 G6 K24 A20 R/40","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Gibbs, Gibson","Y#f0c000; W#e0e0e0; R#c00000; K#000000; G#008000; B#304080; A#5480b0; ","A/4 G32 W2 B4 W2 Y6 W4 Y6 W2 B4 W2 R32 K/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Gillespie","Y#f0c000; W#e0e0e0; R#c00000; K#000000; G#008000; A#5480b0; ","R/52 A4 K12 Y4 G16 R4 K8 A4 W/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Gillies","Y#f0c000; R#c00000; K#000000; G#008000; B#304080; ","B/176 K30 G18 R24 G40 K6 Y16 K6 G40 R24 G18 K30 B48 K/72","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Gillies","Y#f0c000; R#c00000; K#000000; G#008000; B#304080; ","B/64 K24 B24 G12 R12 G36 K4 Y/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Gillies, Blue dress","Y#f0c000; W#e0e0e0; R#c00000; K#000000; G#008000; A#5480b0; ","G/4 W8 G4 W56 K26 A20 Y10 A32 K4 R/14","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Gillies, dress Blue","Y#f0c000; W#e0e0e0; R#c00000; K#000000; B#304080; A#5480b0; ","Y/12 K4 A30 R10 A18 K26 W50 B4 W6 B/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Gillies, dress Green","Y#f0c000; W#e0e0e0; R#c00000; K#000000; G#008000; A#5480b0; ","A/4 W6 A4 W50 K24 G16 R12 G30 K4 Y/12","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Gillies, dress Red","Y#f0c000; W#e0e0e0; R#c00000; K#000000; G#008000; A#5480b0; ","A/4 W8 A4 W48 K24 R16 G10 R30 K4 Y/12","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Gipsy","W#e0e0e0; R#c00000; K#000000; B#304080; ","K/2 R2 B10 R2 W2 R2 K10 R2 K/2","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Glasgow","O#d03030; G#008000; B#304080; ","G/50 O8 B48 O42 G50 O6 B/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Glasgow","W#e0e0e0; R#c00000; N#808080; I#003000; A#5480b0; ","A/4 I6 W38 R30 N6 R6 I/40","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Glasgow, '88","Y#f0c000; W#e0e0e0; R#c00000; N#808080; B#304080; A#5480b0; ","R/12 N2 R8 B8 N4 W2 Y2 W2 N2 W4 N2 W2 A2 W2 N3 B12 R68 N2 R2 N2 R3 W/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Glasgow, Academy","P#800080; K#000000; J#000050; ","J/22 K3 J3 K3 J3 K22 P22 K4 P22 K22 J22 K4 J/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Glasgow, Celtic Society","T#806050; R#c00000; K#000000; G#008000; B#304080; ","B/16 T6 B6 T6 B6 T6 B8 G8 K6 G6 K6 G6 K6 G26 R16 G8 B6 K/12","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Glasgow, Rock and Wheel","M#802040; G#008000; B#304080; ","B/4 M8 G50 M42 B48 M8 G/50","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Glasgow, University of","O#908000; W#e0e0e0; K#000000; G#008000; B#304080; ","B/4 W4 K4 O4 K14 G8 B44 K/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Glasgows, Miles Better","O#505050; Y#f0c000; R#c00000; N#808080; ","Y/24 N8 O8 Y8 O8 R8 O30 N30 R30 Y/16","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Glen Affric, Fragment","O#b0b0b0; R#c00000; K#000000; G#008000; ","K/4 G4 O20 G4 O14 G4 O14 G4 O10 G4 R28 O2 G/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Glen App","W#e0e0e0; U#703000; P#800080; ","P/74 W18 P6 U18 W/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Glen Boig","O#006020; T#806050; D#401000; ","O/74 T18 O6 D18 T/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Glen Clova","O#703000; Z#906030; W#e0e0e0; U#703000; T#806050; ","Z/4 O12 U4 O12 T24 U4 W4 U4 Z4 U12 T8 O/78","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Glen Erin","O#30a010; T#806050; R#c00000; J#000050; G#008000; B#304080; ","J/32 G16 B16 G16 J32 R6 T6 O/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Glen Flesk","W#e0e0e0; T#806050; K#000000; G#008000; ","G/4 W4 G4 W8 K8 W8 K8 W8 K8 W8 T4 W4 T/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Glen Lyon","K#000000; G#008000; B#304080; ","B/16 G14 K/16","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Glen Lyon","O#30a010; K#000000; B#304080; ","B/8 K8 O/12","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Glen Lyon","R#c00000; K#000000; G#008000; ","K/12 G10 R/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Glen Lyon, or Mull (No.53)","K#000000; G#008000; A#5480b0; ","A/4 G6 K/10","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Glen Moy","O#c0c0c0; W#e0e0e0; N#808080; K#000000; ","O/98 N12 K16 W5 K5 W5 K5 N28 O16 K5 O16 W/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Glen Moy","W#e0e0e0; R#c00000; J#000050; ","J/74 W18 J6 R18 W/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Glen Nevis","Z#906030; W#e0e0e0; N#808080; M#802040; K#000000; ","Z/44 W4 Z4 W4 Z8 K10 Z10 K10 N10 M4 N26 W/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Glen Orchy","O#d03030; R#c00000; G#008000; B#304080; A#5480b0; ","A/2 B6 O2 R4 G36 R4 B16 A2 R8 G16 R4 B36 O2 R4 G/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Glen Orchy","R#c00000; G#008000; B#304080; A#5480b0; ","B/4 A2 R4 G32 R4 B12 A2 R4 G12 R4 B32 A2 R4 G/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Glen Orchy","R#c00000; G#008000; B#304080; A#5480b0; ","A/4 R6 B6 R10 G28 R6 B4 R10 G4 R6 B28 R10 G6 R6 A/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Glen Orchy, or MacIntyre","R#c00000; K#000000; G#008000; B#304080; A#5480b0; ","G/4 K4 R6 G36 R6 B12 A2 R8 G12 R4 B36 R6 G4 K/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Glen Shee","T#806050; G#008000; C#900030; ","C/74 T18 C6 G18 T/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Glen Tilt","W#e0e0e0; R#c00000; G#008000; B#304080; ","W/4 G4 R4 G56 R4 B24 R44 G4 R4 W/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Glen Trool","T#806050; R#c00000; I#003000; ","I/74 T18 I6 R18 T/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Glenaladale, Plaid","W#e0e0e0; R#c00000; G#008000; B#304080; ","B/56 R52 W4 B10 W4 R52 G56 R10 W4 R/10","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Glencoe","W#e0e0e0; K#000000; G#008000; ","K/74 W18 K6 G18 W/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Glendronach","Y#f0c000; W#e0e0e0; V#908000; G#008000; C#900030; ","G/42 C4 W2 V6 C4 G10 C42 V2 Y2 V2 C2 G/16","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Gleneagles Group","H#607030; I#600030; G#008000; B#304080; ","I/4 B12 I10 G12 H4 G12 I/10","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Gleneagles, Hotel","W#e0e0e0; V#908000; K#000000; ","K/4 V8 K72 V2 W70 V8 K/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Gleneil","Y#f0c000; R#c00000; K#000000; G#008000; ","Y/4 G4 K2 G62 R48 K4 R4 K/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Glenfalloch","I#006030; O#d03030; W#e0e0e0; Q#000030; M#802040; ","Q/8 O2 Q24 W2 O8 W2 I8 W2 M8 I24 Q2 W/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Glengarry Highland Games","W#e0e0e0; R#c00000; K#000000; G#008000; B#304080; ","K/10 B24 W4 R4 W4 B24 K16 R8 G12 R4 G4 R/16","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Glengoyne, Distillery","W#e0e0e0; V#908000; K#000000; H#006030; B#304080; ","B/22 K6 B6 K6 B6 K18 H18 K2 V6 K2 H18 K18 B18 K2 W/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Glenlivet","T#806050; R#c00000; G#008000; B#304080; ","B/6 G12 T35 G13 B6 G75 R6 G/18","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Glenmorangie, Check","O#703000; U#703000; R#c00000; ","U/10 O20 R/10","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Glenshee","I#c0c0c0; O#505050; W#e0e0e0; R#c00000; ","O/12 I4 R8 W4 R/48","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Glenturret","Y#f0c000; K#000000; J#000050; G#008000; ","K/6 G28 K28 G4 J30 Y/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Golfers","O#d08010; W#e0e0e0; R#c00000; K#000000; B#304080; ","O/8 R4 K18 R50 K6 R4 K6 R8 B30 W/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Gordon 1","W#e0e0e0; R#c00000; I#003000; G#008000; B#304080; A#5480b0; ","B/28 W2 G16 W2 I32 A12 W2 B28 W2 G28 A12 G12 R16 I12 R16 I/2","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Gordon 2","Y#f0c000; K#000000; G#008000; B#304080; ","B/46 K6 B6 K6 B6 K34 G44 K4 Y8 K4 G44 K34 B44 K6 B/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Gordon 3","Y#f0c000; K#000000; G#008000; B#304080; ","B/56 K6 B6 K6 B6 K44 G44 Y4 G5 Y/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Gordon 4","Y#f0c000; K#000000; G#008000; B#304080; ","B/24 K4 B4 K4 B4 K24 G24 Y4 G24 K24 B24 K4 B/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Gordon 5","Y#f0c000; K#000000; G#008000; B#304080; ","B/20 K4 B4 K4 B4 K16 G20 Y4 G20 K16 B24 K/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Gordon 6","Y#f0c000; R#c00000; K#000000; G#008000; B#304080; ","B/30 K6 B6 K6 B6 K30 G30 R2 G2 R8 G2 R2 G30 K30 B30 K6 B8 K6 B30 K30 G30 Y2 G2 Y8 G2 Y2 G30 K30 B6 K6 B6 K/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Gordon dress","Y#f0c000; W#e0e0e0; K#000000; G#008000; B#304080; ","W/4 B2 W24 B4 W4 K16 B16 K4 B4 K4 B16 K16 G16 K2 Y4 K2 G16 K16 W4 B4 W24 B2 W/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Gordon of Abergeldie, (Red..)","O#800070; Y#f0c000; W#e0e0e0; R#c00000; K#000000; G#008000; ","G/36 Y2 O12 K2 W2 R/40","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Gordon of Esslemont","Y#f0c000; P#800080; K#000000; G#008000; ","K/8 P46 K46 G44 Y6 G6 Y/12","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Gordon, Ancient","Y#f0c000; K#000000; G#008000; B#304080; ","B/56 K2 B2 K2 B6 K24 G48 Y2 G2 Y4 G2 Y2 G48 K24 B36 K2 B/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Gordon, Miniature","Y#f0c000; K#000000; G#008000; B#304080; ","B/10 K2 B4 K4 G7 Y2 G7 K4 B10 K/2","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Gordon, Red","O#d03030; W#e0e0e0; S#c00020; P#800080; K#000000; G#008000; A#5480b0; ","P/32 W4 O14 W4 K28 A12 W4 P30 W4 G34 A12 G12 S16 K12 S16 K/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Gordon, Red","W#e0e0e0; R#c00000; K#000000; G#008000; C#900030; B#304080; A#5480b0; ","A/12 G12 R18 K12 R18 B18 W4 C16 W4 K32 A12 W4 B32 W4 G/36","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Gordon, dress 1","Y#f0c000; W#e0e0e0; K#000000; G#008000; ","W/8 K4 W32 K8 W8 K74 G24 K8 Y/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Gordon, dress 2","Y#f0c000; W#e0e0e0; K#000000; G#008000; B#304080; ","B/8 K8 B16 K16 G16 Y4 G16 W8 B12 W56 B8 W8 K8 Y/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Gordon, dress 3","Y#f0c000; W#e0e0e0; K#000000; G#008000; B#304080; ","B/48 K8 G16 Y8 G16 K8 W8 K8 W48 K2 W4 K2 Y/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Gordon, dress 4","Y#f0c000; W#e0e0e0; K#000000; G#008000; B#304080; ","B/6 K6 B32 K32 G34 Y10 G34 K32 W6 K6 W6 K6 W/40","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Gordon, dress 5","Z#906030; Y#f0c000; W#e0e0e0; K#000000; D#401000; B#304080; A#5480b0; ","A/8 D4 A20 D20 Z34 Y8 Z34 D20 W10 K10 W36 B6 W/12","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Gordonstoun","Y#f0c000; I#003000; G#008000; C#900030; B#304080; A#5480b0; ","A/4 I4 C4 I30 C4 G16 C16 A4 B16 C4 G30 Y/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Gordonstoun","Y#f0c000; K#000000; G#008000; C#900030; B#304080; A#5480b0; ","A/4 B16 C4 G28 Y4 G28 C4 B16 A4 C16 G16 C4 K28 C4 A4 K4 C4 K28 C4 G16 C/16","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Gordonstoun","Y#f0c000; K#000000; G#008000; C#900030; B#304080; A#5480b0; ","A/6 K6 C6 K40 C6 G22 C22 A6 B22 C6 G40 Y/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Gordonstoun","Y#f0c000; R#c00000; K#000000; G#008000; B#304080; A#5480b0; ","A/4 B16 R4 G28 Y4 G4 Y6 G4 Y4 G28 R4 B16 A4 R16 G16 R4 K28 R4 A4 K4 R4 K28 R4 G16 R/16","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Gow","R#c00000; I#003000; B#304080; ","R/16 I16 R4 B16 R/16","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Gow, hunting","Y#f0c000; R#c00000; K#000000; J#000050; G#008000; B#304080; ","B/48 J12 B48 K48 G48 K4 R12 K4 G48 K4 Y12 K4 G48 K/96","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Gow, hunting","Y#f0c000; R#c00000; K#000000; J#000050; G#008000; B#304080; ","R/6 K2 G24 K24 B24 J6 B24 K24 G24 K2 Y/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Gracie","Y#f0c000; R#c00000; G#008000; B#304080; ","G/94 R6 G12 B70 Y/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Grady, Highlands","R#c00000; K#000000; G#008000; B#304080; ","K/72 R6 B6 R6 K16 B46 R36 G6 R/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Graham","K#000000; G#008000; ","G/24 K8 G2 K/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Graham of Menteith","K#000000; G#008000; B#304080; A#5480b0; ","G/36 A4 G8 K28 B24 K/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Graham of Menteith, (Red)","R#c00000; K#000000; B#304080; A#5480b0; ","K/8 B32 K32 R8 A6 R/52","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Graham of Montrose","W#e0e0e0; K#000000; G#008000; B#304080; ","G/8 B30 W4 K32 G38 K/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Graham of Montrose","W#e0e0e0; K#000000; G#008000; B#304080; ","K/4 B16 K16 G16 W4 G16 K/16","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Graham of Montrose","W#e0e0e0; K#000000; G#008000; B#304080; ","K/8 G8 W2 G8 K8 B8 K2 B8 K8 G8 W/2","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Graham, dress","W#e0e0e0; K#000000; G#008000; B#304080; A#5480b0; ","W/4 B4 W57 B5 W5 K30 G4 A5 G66 A5 G4 K27 B30 K5 B27 K30 W5 B5 W60 B4 W/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Grampian","R#c00000; J#000050; G#008000; F#800000; B#304080; ","B/8 J6 F4 J52 B30 G6 R4 G/52","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Grampian, T.V.","W#e0e0e0; K#000000; B#304080; ","K/10 B2 K10 B14 W/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Granger","O#006030; W#e0e0e0; K#000000; ","W/8 O34 K42 O24 K8 O/80","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Grant","R#c00000; P#800080; G#008000; B#304080; A#5480b0; ","R/12 P4 R4 P4 R48 A4 R4 P12 R4 G4 R4 G10 R4 P4 B/12","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Grant","Y#f0c000; R#c00000; K#000000; G#008000; B#304080; ","B/48 K8 B8 K8 B8 K48 G48 R10 G12 K4 Y/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Grant of Acharrow","I#30a010; O#d03030; W#e0e0e0; K#000000; B#304080; ","W/6 O12 I8 O36 W40 K6 W6 B2 I18 W80 O8 W/18","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Grant of Acharrow","W#e0e0e0; R#c00000; K#000000; G#008000; ","W/24 K6 W56 G12 K8 W4 K4 W28 R22 G6 R8 W/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Grant of Acharrow","Z#906030; W#e0e0e0; R#c00000; G#008000; B#304080; ","W/12 R4 W76 G16 B12 W4 B4 W4 Z28 R14 G4 R6 W/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Grant of Ballindalloch","O#8080d0; R#c00000; Q#000030; G#008000; ","R/10 Q6 R6 Q10 R24 O10 R6 Q20 R6 G6 R6 G32 R6 Q10 R/10","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Grant of Lurg","R#c00000; G#008000; B#304080; ","B/4 R50 G20 R4 B20 R/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Grant of Monymusk","R#c00000; G#008000; B#304080; ","R/24 G6 R24 B16 R10 B16 R8 G28 R8 G28 R8 G28 R/24","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Grant of Monymusk","R#c00000; K#000000; G#008000; B#304080; ","R/24 G6 R24 K18 R10 B32 R8 G32 R6 G32 R6 G32 R/24","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Grant of Rothiemurchus","R#c00000; G#008000; B#304080; ","R/8 B4 R4 B4 R112 B32 R8 G2 R8 G72 R6 G2 R/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Grant of Rothiemurchus","R#c00000; G#008000; B#304080; ","R/2 G2 R64 B64 R16 G2 R2 G2 R16 G64 R64 G2 R/2","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Grant or New Bruce","R#c00000; P#800080; G#008000; B#304080; A#5480b0; ","R/12 P2 R4 P4 R39 A2 R4 P11 R6 G4 R6 G45 R4 P4 B/10","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Grant, Champion","Y#f0c000; R#c00000; K#000000; G#008000; ","G/20 Y2 G20 K2 Y28 K2 R12 Y4 R/28","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Grant, Kilt","R#c00000; K#000000; G#008000; A#5480b0; ","R/8 K4 R4 G26 R4 G4 R4 K18 R4 A4 R32 K4 R4 K2 R/10","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Grant, hunting","Y#f0c000; R#c00000; K#000000; G#008000; B#304080; ","B/22 K4 B4 K4 B4 K22 G22 R4 G6 K2 Y/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Grant, or Drummond","R#c00000; G#008000; B#304080; A#5480b0; ","R/12 B2 R4 B4 R64 A2 R4 B16 R4 G4 R4 G48 R4 B4 R/12","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Gray","O#600030; N#808080; G#008000; ","O/6 N60 G16 O4 G4 O4 G4 O16 N14 O/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Gray, hunting","W#e0e0e0; N#808080; K#000000; G#008000; C#900030; ","K/6 W2 G58 N16 C4 N4 C4 N4 C16 G14 K/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Grey Spencer Plaid","W#e0e0e0; T#806050; N#808080; K#000000; ","K/4 W10 N4 W10 K18 N4 W4 N4 T4 N16 K/80 // N/4 W10 K4 W10 K24 W4 K4 T4 K16 N/80","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Grey Watch","W#e0e0e0; N#808080; K#000000; ","N/50 K8 N8 K8 N8 W40 K10 W40 K40 N8 K8 N/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Greylock","Y#f0c000; W#e0e0e0; R#c00000; K#000000; G#008000; B#304080; ","G/20 W4 G20 K6 B24 R6 B24 G30 W4 B6 K4 G6 Y/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Gudbrandsdalen, Mannsdrakt","W#e0e0e0; R#c00000; K#000000; I#003000; ","I/88 R4 K10 I8 R4 K2 I4 R20 I4 K2 R4 I8 K10 R4 W2 R/88","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Gudbrandsdalen, Rondastakken","W#e0e0e0; R#c00000; I#003000; F#800000; ","R/11 I3 R3 I11 F4 R3 W2 R/65","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Gunn","R#c00000; K#000000; G#008000; B#304080; ","G/2 B24 G2 K24 G24 R/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Gunn","R#c00000; K#000000; G#008000; ","G/4 K24 G2 K24 G24 R/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Guthrie","R#c00000; K#000000; G#008000; B#304080; ","K/6 G48 K54 R6 K6 R6 K54 B48 R/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Hackston, or Halkerston","Y#f0c000; W#e0e0e0; R#c00000; K#000000; G#008000; ","R/112 W4 K24 Y6 R24 Y6 R24 G/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Haliburton, Highlands of...","Y#f0c000; W#e0e0e0; R#c00000; G#008000; D#401000; A#5480b0; ","A/12 G4 A4 G20 R8 D16 A12 G8 W4 A4 Y4 G4 D8 R8 Y/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Hall","Y#f0c000; R#c00000; G#008000; B#304080; ","G/12 R6 B12 R6 G24 R6 B12 R6 G24 R6 Y/3","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Hallingdal","Y#f0c000; R#c00000; K#000000; G#008000; ","G/4 Y2 R4 K24 R4 K4 R4 K4 R26 K4 Y2 R/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Hamilton, (Red)","W#e0e0e0; R#c00000; B#304080; ","B/12 R2 B12 R18 W/2","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Hamilton, hunting","W#e0e0e0; G#008000; B#304080; ","B/40 G16 B40 G64 W/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Hamilton, hunting","W#e0e0e0; G#008000; B#304080; ","B/22 G4 B30 G36 W/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Hammaby,The","Y#f0c000; W#e0e0e0; K#000000; G#008000; ","K/2 Y4 K42 W4 G4 W4 G4 W4 G4 W4 G40 K2 Y4 K/2","","","","2016/10/31 08:48:48"
